p_recall,timestamp,time_elapsed,user_id,item_id,history_seen,history_correct
0.75,1158043132,78,Stu_0f13942ab9c62f7f66a8580cec44a78f,you_wav2/Unit2Voc_Sound/ni3.wav_Units2-4,2,0
0.75,1158043414,282,Stu_0f13942ab9c62f7f66a8580cec44a78f,you_wav2/Unit2Voc_Sound/ni3.wav_Units2-4,3,1
0.75,1158043667,253,Stu_0f13942ab9c62f7f66a8580cec44a78f,you_wav2/Unit2Voc_Sound/ni3.wav_Units2-4,4,2
0.75,1158043740,73,Stu_0f13942ab9c62f7f66a8580cec44a78f,you_wav2/Unit2Voc_Sound/ni3.wav_Units2-4,5,3
0.75,1158043980,240,Stu_0f13942ab9c62f7f66a8580cec44a78f,you_wav2/Unit2Voc_Sound/ni3.wav_Units2-4,6,4
0.75,1158044040,60,Stu_0f13942ab9c62f7f66a8580cec44a78f,you_wav2/Unit2Voc_Sound/ni3.wav_Units2-4,7,5
0.75,1158044220,180,Stu_0f13942ab9c62f7f66a8580cec44a78f,you_wav2/Unit2Voc_Sound/ni3.wav_Units2-4,8,6
0.75,1158044247,27,Stu_0f13942ab9c62f7f66a8580cec44a78f,you_wav2/Unit2Voc_Sound/ni3.wav_Units2-4,9,7
0.75,1158044273,26,Stu_0f13942ab9c62f7f66a8580cec44a78f,you_wav2/Unit2Voc_Sound/ni3.wav_Units2-4,10,8
0.75,1158044484,211,Stu_0f13942ab9c62f7f66a8580cec44a78f,you_wav2/Unit2Voc_Sound/ni3.wav_Units2-4,11,9
0.75,1158044718,234,Stu_0f13942ab9c62f7f66a8580cec44a78f,you_wav2/Unit2Voc_Sound/ni3.wav_Units2-4,12,10
0.75,1158045036,318,Stu_0f13942ab9c62f7f66a8580cec44a78f,you_wav2/Unit2Voc_Sound/ni3.wav_Units2-4,13,11
0.75,1158045107,71,Stu_0f13942ab9c62f7f66a8580cec44a78f,you_wav2/Unit2Voc_Sound/ni3.wav_Units2-4,14,12
0.75,1158045352,245,Stu_0f13942ab9c62f7f66a8580cec44a78f,you_wav2/Unit2Voc_Sound/ni3.wav_Units2-4,15,13
0.75,1158043402,342,Stu_0f13942ab9c62f7f66a8580cec44a78f,call_wav2/Unit2Voc_Sound/jiao4.wav_Units2-4,2,1
0.75,1158043673,271,Stu_0f13942ab9c62f7f66a8580cec44a78f,call_wav2/Unit2Voc_Sound/jiao4.wav_Units2-4,3,2
0.75,1158043745,72,Stu_0f13942ab9c62f7f66a8580cec44a78f,call_wav2/Unit2Voc_Sound/jiao4.wav_Units2-4,4,3
0.75,1158043954,209,Stu_0f13942ab9c62f7f66a8580cec44a78f,call_wav2/Unit2Voc_Sound/jiao4.wav_Units2-4,5,4
0.75,1158044010,56,Stu_0f13942ab9c62f7f66a8580cec44a78f,call_wav2/Unit2Voc_Sound/jiao4.wav_Units2-4,6,5
0.75,1158044238,228,Stu_0f13942ab9c62f7f66a8580cec44a78f,call_wav2/Unit2Voc_Sound/jiao4.wav_Units2-4,7,6
0.75,1158044275,37,Stu_0f13942ab9c62f7f66a8580cec44a78f,call_wav2/Unit2Voc_Sound/jiao4.wav_Units2-4,8,7
0.75,1158044292,17,Stu_0f13942ab9c62f7f66a8580cec44a78f,call_wav2/Unit2Voc_Sound/jiao4.wav_Units2-4,9,8
0.75,1158044456,164,Stu_0f13942ab9c62f7f66a8580cec44a78f,call_wav2/Unit2Voc_Sound/jiao4.wav_Units2-4,10,9
0.75,1158044493,37,Stu_0f13942ab9c62f7f66a8580cec44a78f,call_wav2/Unit2Voc_Sound/jiao4.wav_Units2-4,11,10
0.75,1158044526,33,Stu_0f13942ab9c62f7f66a8580cec44a78f,call_wav2/Unit2Voc_Sound/jiao4.wav_Units2-4,12,11
0.75,1158044714,188,Stu_0f13942ab9c62f7f66a8580cec44a78f,call_wav2/Unit2Voc_Sound/jiao4.wav_Units2-4,13,12
0.75,1158044997,283,Stu_0f13942ab9c62f7f66a8580cec44a78f,call_wav2/Unit2Voc_Sound/jiao4.wav_Units2-4,14,13
0.75,1158045030,33,Stu_0f13942ab9c62f7f66a8580cec44a78f,call_wav2/Unit2Voc_Sound/jiao4.wav_Units2-4,15,14
0.75,1158045321,291,Stu_0f13942ab9c62f7f66a8580cec44a78f,call_wav2/Unit2Voc_Sound/jiao4.wav_Units2-4,16,15
0.75,1158043433,73,Stu_0f13942ab9c62f7f66a8580cec44a78f,student_wav2/Unit2Voc_Sound/xue2sheng.wav_Units2-4,2,2
0.75,1158043468,35,Stu_0f13942ab9c62f7f66a8580cec44a78f,student_wav2/Unit2Voc_Sound/xue2sheng.wav_Units2-4,3,3
0.75,1158043635,167,Stu_0f13942ab9c62f7f66a8580cec44a78f,student_wav2/Unit2Voc_Sound/xue2sheng.wav_Units2-4,4,4
0.75,1158043727,92,Stu_0f13942ab9c62f7f66a8580cec44a78f,student_wav2/Unit2Voc_Sound/xue2sheng.wav_Units2-4,5,5
0.75,1158043757,30,Stu_0f13942ab9c62f7f66a8580cec44a78f,student_wav2/Unit2Voc_Sound/xue2sheng.wav_Units2-4,6,6
0.75,1158043986,229,Stu_0f13942ab9c62f7f66a8580cec44a78f,student_wav2/Unit2Voc_Sound/xue2sheng.wav_Units2-4,7,7
0.75,1158044232,246,Stu_0f13942ab9c62f7f66a8580cec44a78f,student_wav2/Unit2Voc_Sound/xue2sheng.wav_Units2-4,8,8
0.75,1158044423,191,Stu_0f13942ab9c62f7f66a8580cec44a78f,student_wav2/Unit2Voc_Sound/xue2sheng.wav_Units2-4,9,9
0.75,1158044532,109,Stu_0f13942ab9c62f7f66a8580cec44a78f,student_wav2/Unit2Voc_Sound/xue2sheng.wav_Units2-4,10,10
0.75,1158044684,152,Stu_0f13942ab9c62f7f66a8580cec44a78f,student_wav2/Unit2Voc_Sound/xue2sheng.wav_Units2-4,11,11
0.75,1158044710,26,Stu_0f13942ab9c62f7f66a8580cec44a78f,student_wav2/Unit2Voc_Sound/xue2sheng.wav_Units2-4,12,12
0.75,1158044758,48,Stu_0f13942ab9c62f7f66a8580cec44a78f,student_wav2/Unit2Voc_Sound/xue2sheng.wav_Units2-4,13,13
0.75,1158044795,37,Stu_0f13942ab9c62f7f66a8580cec44a78f,student_wav2/Unit2Voc_Sound/xue2sheng.wav_Units2-4,14,14
0.75,1158044966,171,Stu_0f13942ab9c62f7f66a8580cec44a78f,student_wav2/Unit2Voc_Sound/xue2sheng.wav_Units2-4,15,15
0.75,1158045042,76,Stu_0f13942ab9c62f7f66a8580cec44a78f,student_wav2/Unit2Voc_Sound/xue2sheng.wav_Units2-4,16,16
0.75,1158045077,35,Stu_0f13942ab9c62f7f66a8580cec44a78f,student_wav2/Unit2Voc_Sound/xue2sheng.wav_Units2-4,17,17
0.75,1158045309,232,Stu_0f13942ab9c62f7f66a8580cec44a78f,student_wav2/Unit2Voc_Sound/xue2sheng.wav_Units2-4,18,18
0.75,1158045378,69,Stu_0f13942ab9c62f7f66a8580cec44a78f,student_wav2/Unit2Voc_Sound/xue2sheng.wav_Units2-4,19,19
0.75,1158043377,263,Stu_0f13942ab9c62f7f66a8580cec44a78f,may I ask_wav2/Unit2Voc_Sound/qing3wen4.wav_Units2-4,2,1
0.75,1158043451,74,Stu_0f13942ab9c62f7f66a8580cec44a78f,may I ask_wav2/Unit2Voc_Sound/qing3wen4.wav_Units2-4,3,2
0.75,1158043663,212,Stu_0f13942ab9c62f7f66a8580cec44a78f,may I ask_wav2/Unit2Voc_Sound/qing3wen4.wav_Units2-4,4,3
0.75,1158043721,58,Stu_0f13942ab9c62f7f66a8580cec44a78f,may I ask_wav2/Unit2Voc_Sound/qing3wen4.wav_Units2-4,5,4
0.75,1158043942,221,Stu_0f13942ab9c62f7f66a8580cec44a78f,may I ask_wav2/Unit2Voc_Sound/qing3wen4.wav_Units2-4,6,5
0.75,1158043976,34,Stu_0f13942ab9c62f7f66a8580cec44a78f,may I ask_wav2/Unit2Voc_Sound/qing3wen4.wav_Units2-4,7,6
0.75,1158044057,81,Stu_0f13942ab9c62f7f66a8580cec44a78f,may I ask_wav2/Unit2Voc_Sound/qing3wen4.wav_Units2-4,8,7
0.75,1158044215,158,Stu_0f13942ab9c62f7f66a8580cec44a78f,may I ask_wav2/Unit2Voc_Sound/qing3wen4.wav_Units2-4,9,8
0.75,1158044280,65,Stu_0f13942ab9c62f7f66a8580cec44a78f,may I ask_wav2/Unit2Voc_Sound/qing3wen4.wav_Units2-4,10,9
0.75,1158044441,161,Stu_0f13942ab9c62f7f66a8580cec44a78f,may I ask_wav2/Unit2Voc_Sound/qing3wen4.wav_Units2-4,11,10
0.75,1158044504,63,Stu_0f13942ab9c62f7f66a8580cec44a78f,may I ask_wav2/Unit2Voc_Sound/qing3wen4.wav_Units2-4,12,11
0.75,1158044698,194,Stu_0f13942ab9c62f7f66a8580cec44a78f,may I ask_wav2/Unit2Voc_Sound/qing3wen4.wav_Units2-4,13,12
0.75,1158044752,54,Stu_0f13942ab9c62f7f66a8580cec44a78f,may I ask_wav2/Unit2Voc_Sound/qing3wen4.wav_Units2-4,14,13
0.75,1158044788,36,Stu_0f13942ab9c62f7f66a8580cec44a78f,may I ask_wav2/Unit2Voc_Sound/qing3wen4.wav_Units2-4,15,14
0.75,1158044986,198,Stu_0f13942ab9c62f7f66a8580cec44a78f,may I ask_wav2/Unit2Voc_Sound/qing3wen4.wav_Units2-4,16,15
0.75,1158045052,66,Stu_0f13942ab9c62f7f66a8580cec44a78f,may I ask_wav2/Unit2Voc_Sound/qing3wen4.wav_Units2-4,17,16
0.25,1158045292,240,Stu_0f13942ab9c62f7f66a8580cec44a78f,may I ask_wav2/Unit2Voc_Sound/qing3wen4.wav_Units2-4,18,17
0.75,1158045341,49,Stu_0f13942ab9c62f7f66a8580cec44a78f,may I ask_wav2/Unit2Voc_Sound/qing3wen4.wav_Units2-4,19,17
0.75,1158045385,44,Stu_0f13942ab9c62f7f66a8580cec44a78f,may I ask_wav2/Unit2Voc_Sound/qing3wen4.wav_Units2-4,20,18
0.75,1158043697,277,Stu_0f13942ab9c62f7f66a8580cec44a78f,be_wav2/Unit2Voc_Sound/shi4.wav_Units2-4,2,2
0.75,1158044022,325,Stu_0f13942ab9c62f7f66a8580cec44a78f,be_wav2/Unit2Voc_Sound/shi4.wav_Units2-4,3,3
0.75,1158044241,219,Stu_0f13942ab9c62f7f66a8580cec44a78f,be_wav2/Unit2Voc_Sound/shi4.wav_Units2-4,4,4
0.75,1158044250,9,Stu_0f13942ab9c62f7f66a8580cec44a78f,be_wav2/Unit2Voc_Sound/shi4.wav_Units2-4,5,5
0.75,1158044460,210,Stu_0f13942ab9c62f7f66a8580cec44a78f,be_wav2/Unit2Voc_Sound/shi4.wav_Units2-4,6,6
0.75,1158044678,218,Stu_0f13942ab9c62f7f66a8580cec44a78f,be_wav2/Unit2Voc_Sound/shi4.wav_Units2-4,7,7
0.75,1158044764,86,Stu_0f13942ab9c62f7f66a8580cec44a78f,be_wav2/Unit2Voc_Sound/shi4.wav_Units2-4,8,8
0.75,1158044777,13,Stu_0f13942ab9c62f7f66a8580cec44a78f,be_wav2/Unit2Voc_Sound/shi4.wav_Units2-4,9,9
0.75,1158044805,28,Stu_0f13942ab9c62f7f66a8580cec44a78f,be_wav2/Unit2Voc_Sound/shi4.wav_Units2-4,10,10
0.75,1158045047,242,Stu_0f13942ab9c62f7f66a8580cec44a78f,be_wav2/Unit2Voc_Sound/shi4.wav_Units2-4,11,11
0.75,1158045296,249,Stu_0f13942ab9c62f7f66a8580cec44a78f,be_wav2/Unit2Voc_Sound/shi4.wav_Units2-4,12,12
0.75,1158045357,61,Stu_0f13942ab9c62f7f66a8580cec44a78f,be_wav2/Unit2Voc_Sound/shi4.wav_Units2-4,13,13
0.75,1158043463,73,Stu_0f13942ab9c62f7f66a8580cec44a78f,not_wav2/Unit2Voc_Sound/bu4.wav_Units2-4,2,2
0.75,1158043715,252,Stu_0f13942ab9c62f7f66a8580cec44a78f,not_wav2/Unit2Voc_Sound/bu4.wav_Units2-4,3,3
0.75,1158043936,221,Stu_0f13942ab9c62f7f66a8580cec44a78f,not_wav2/Unit2Voc_Sound/bu4.wav_Units2-4,4,4
0.75,1158044218,282,Stu_0f13942ab9c62f7f66a8580cec44a78f,not_wav2/Unit2Voc_Sound/bu4.wav_Units2-4,5,5
0.75,1158044258,40,Stu_0f13942ab9c62f7f66a8580cec44a78f,not_wav2/Unit2Voc_Sound/bu4.wav_Units2-4,6,6
0.75,1158044498,240,Stu_0f13942ab9c62f7f66a8580cec44a78f,not_wav2/Unit2Voc_Sound/bu4.wav_Units2-4,7,7
0.75,1158044520,22,Stu_0f13942ab9c62f7f66a8580cec44a78f,not_wav2/Unit2Voc_Sound/bu4.wav_Units2-4,8,8
0.75,1158044723,203,Stu_0f13942ab9c62f7f66a8580cec44a78f,not_wav2/Unit2Voc_Sound/bu4.wav_Units2-4,9,9
0.75,1158045020,297,Stu_0f13942ab9c62f7f66a8580cec44a78f,not_wav2/Unit2Voc_Sound/bu4.wav_Units2-4,10,10
0.75,1158045082,62,Stu_0f13942ab9c62f7f66a8580cec44a78f,not_wav2/Unit2Voc_Sound/bu4.wav_Units2-4,11,11
0.75,1158045316,234,Stu_0f13942ab9c62f7f66a8580cec44a78f,not_wav2/Unit2Voc_Sound/bu4.wav_Units2-4,12,12
0.75,1158043691,283,Stu_0f13942ab9c62f7f66a8580cec44a78f,too_wav2/Unit2Voc_Sound/ye3.wav_Units2-4,2,2
0.75,1158043966,275,Stu_0f13942ab9c62f7f66a8580cec44a78f,too_wav2/Unit2Voc_Sound/ye3.wav_Units2-4,3,3
0.75,1158044070,104,Stu_0f13942ab9c62f7f66a8580cec44a78f,too_wav2/Unit2Voc_Sound/ye3.wav_Units2-4,4,4
0.75,1158044256,186,Stu_0f13942ab9c62f7f66a8580cec44a78f,too_wav2/Unit2Voc_Sound/ye3.wav_Units2-4,5,5
0.75,1158044468,212,Stu_0f13942ab9c62f7f66a8580cec44a78f,too_wav2/Unit2Voc_Sound/ye3.wav_Units2-4,6,6
0.75,1158044489,21,Stu_0f13942ab9c62f7f66a8580cec44a78f,too_wav2/Unit2Voc_Sound/ye3.wav_Units2-4,7,7
0.75,1158044740,251,Stu_0f13942ab9c62f7f66a8580cec44a78f,too_wav2/Unit2Voc_Sound/ye3.wav_Units2-4,8,8
0.75,1158044772,32,Stu_0f13942ab9c62f7f66a8580cec44a78f,too_wav2/Unit2Voc_Sound/ye3.wav_Units2-4,9,9
0.75,1158044992,220,Stu_0f13942ab9c62f7f66a8580cec44a78f,too_wav2/Unit2Voc_Sound/ye3.wav_Units2-4,10,10
0.75,1158045283,291,Stu_0f13942ab9c62f7f66a8580cec44a78f,too_wav2/Unit2Voc_Sound/ye3.wav_Units2-4,11,11
0.75,1158045347,64,Stu_0f13942ab9c62f7f66a8580cec44a78f,too_wav2/Unit2Voc_Sound/ye3.wav_Units2-4,12,12
0.75,1158045363,16,Stu_0f13942ab9c62f7f66a8580cec44a78f,too_wav2/Unit2Voc_Sound/ye3.wav_Units2-4,13,13
0.75,1158043685,256,Stu_0f13942ab9c62f7f66a8580cec44a78f,he_wav2/Unit2Voc_Sound/ta1.wav_Units2-4,2,2
0.75,1158043751,66,Stu_0f13942ab9c62f7f66a8580cec44a78f,he_wav2/Unit2Voc_Sound/ta1.wav_Units2-4,3,3
0.75,1158043998,247,Stu_0f13942ab9c62f7f66a8580cec44a78f,he_wav2/Unit2Voc_Sound/ta1.wav_Units2-4,4,4
0.75,1158044046,48,Stu_0f13942ab9c62f7f66a8580cec44a78f,he_wav2/Unit2Voc_Sound/ta1.wav_Units2-4,5,5
0.75,1158044252,206,Stu_0f13942ab9c62f7f66a8580cec44a78f,he_wav2/Unit2Voc_Sound/ta1.wav_Units2-4,6,6
0.75,1158044288,36,Stu_0f13942ab9c62f7f66a8580cec44a78f,he_wav2/Unit2Voc_Sound/ta1.wav_Units2-4,7,7
0.75,1158044428,140,Stu_0f13942ab9c62f7f66a8580cec44a78f,he_wav2/Unit2Voc_Sound/ta1.wav_Units2-4,8,8
0.75,1158044479,51,Stu_0f13942ab9c62f7f66a8580cec44a78f,he_wav2/Unit2Voc_Sound/ta1.wav_Units2-4,9,9
0.75,1158044746,267,Stu_0f13942ab9c62f7f66a8580cec44a78f,he_wav2/Unit2Voc_Sound/ta1.wav_Units2-4,10,10
0.75,1158044800,54,Stu_0f13942ab9c62f7f66a8580cec44a78f,he_wav2/Unit2Voc_Sound/ta1.wav_Units2-4,11,11
0.75,1158044972,172,Stu_0f13942ab9c62f7f66a8580cec44a78f,he_wav2/Unit2Voc_Sound/ta1.wav_Units2-4,12,12
0.75,1158045335,363,Stu_0f13942ab9c62f7f66a8580cec44a78f,he_wav2/Unit2Voc_Sound/ta1.wav_Units2-4,13,13
0.75,1158045397,62,Stu_0f13942ab9c62f7f66a8580cec44a78f,he_wav2/Unit2Voc_Sound/ta1.wav_Units2-4,14,14
0.75,1158043629,263,Stu_0f13942ab9c62f7f66a8580cec44a78f,I_wav2/Unit2Voc_Sound/wo3.wav_Units2-4,2,2
0.75,1158043971,342,Stu_0f13942ab9c62f7f66a8580cec44a78f,I_wav2/Unit2Voc_Sound/wo3.wav_Units2-4,3,3
0.75,1158044034,63,Stu_0f13942ab9c62f7f66a8580cec44a78f,I_wav2/Unit2Voc_Sound/wo3.wav_Units2-4,4,4
0.75,1158044210,176,Stu_0f13942ab9c62f7f66a8580cec44a78f,I_wav2/Unit2Voc_Sound/wo3.wav_Units2-4,5,5
0.75,1158044284,74,Stu_0f13942ab9c62f7f66a8580cec44a78f,I_wav2/Unit2Voc_Sound/wo3.wav_Units2-4,6,6
0.75,1158044436,152,Stu_0f13942ab9c62f7f66a8580cec44a78f,I_wav2/Unit2Voc_Sound/wo3.wav_Units2-4,7,7
0.75,1158044783,347,Stu_0f13942ab9c62f7f66a8580cec44a78f,I_wav2/Unit2Voc_Sound/wo3.wav_Units2-4,8,8
0.75,1158045073,290,Stu_0f13942ab9c62f7f66a8580cec44a78f,I_wav2/Unit2Voc_Sound/wo3.wav_Units2-4,9,9
0.75,1158043248,48,Stu_0f13942ab9c62f7f66a8580cec44a78f,ne_wav2/Unit2Voc_Sound/ne.wav_Units2-4,2,0
0.75,1158043852,604,Stu_0f13942ab9c62f7f66a8580cec44a78f,ne_wav2/Unit2Voc_Sound/ne.wav_Units2-4,3,1
0.75,1158044173,321,Stu_0f13942ab9c62f7f66a8580cec44a78f,ne_wav2/Unit2Voc_Sound/ne.wav_Units2-4,4,2
0.75,1158044328,155,Stu_0f13942ab9c62f7f66a8580cec44a78f,ne_wav2/Unit2Voc_Sound/ne.wav_Units2-4,5,3
0.75,1158044593,265,Stu_0f13942ab9c62f7f66a8580cec44a78f,ne_wav2/Unit2Voc_Sound/ne.wav_Units2-4,6,4
0.75,1158044922,329,Stu_0f13942ab9c62f7f66a8580cec44a78f,ne_wav2/Unit2Voc_Sound/ne.wav_Units2-4,7,5
0.75,1158045176,254,Stu_0f13942ab9c62f7f66a8580cec44a78f,ne_wav2/Unit2Voc_Sound/ne.wav_Units2-4,8,6
0.75,1158045238,62,Stu_0f13942ab9c62f7f66a8580cec44a78f,ne_wav2/Unit2Voc_Sound/ne.wav_Units2-4,9,7
0.75,1158043474,229,Stu_0f13942ab9c62f7f66a8580cec44a78f,ni3_wav2/Unit2Voc_Sound/ni3.wav_Units2-4,2,0
0.75,1158043883,409,Stu_0f13942ab9c62f7f66a8580cec44a78f,ni3_wav2/Unit2Voc_Sound/ni3.wav_Units2-4,3,1
0.75,1158044119,236,Stu_0f13942ab9c62f7f66a8580cec44a78f,ni3_wav2/Unit2Voc_Sound/ni3.wav_Units2-4,4,2
0.75,1158044298,179,Stu_0f13942ab9c62f7f66a8580cec44a78f,ni3_wav2/Unit2Voc_Sound/ni3.wav_Units2-4,5,3
0.75,1158044573,275,Stu_0f13942ab9c62f7f66a8580cec44a78f,ni3_wav2/Unit2Voc_Sound/ni3.wav_Units2-4,6,4
0.75,1158044656,83,Stu_0f13942ab9c62f7f66a8580cec44a78f,ni3_wav2/Unit2Voc_Sound/ni3.wav_Units2-4,7,5
0.75,1158044884,228,Stu_0f13942ab9c62f7f66a8580cec44a78f,ni3_wav2/Unit2Voc_Sound/ni3.wav_Units2-4,8,6
0.75,1158044953,69,Stu_0f13942ab9c62f7f66a8580cec44a78f,ni3_wav2/Unit2Voc_Sound/ni3.wav_Units2-4,9,7
0.75,1158045243,290,Stu_0f13942ab9c62f7f66a8580cec44a78f,ni3_wav2/Unit2Voc_Sound/ni3.wav_Units2-4,10,8
0.75,1158044137,272,Stu_0f13942ab9c62f7f66a8580cec44a78f,ni3_你_Units2-4,2,2
0.75,1158044332,195,Stu_0f13942ab9c62f7f66a8580cec44a78f,ni3_你_Units2-4,3,3
0.75,1158044597,265,Stu_0f13942ab9c62f7f66a8580cec44a78f,ni3_你_Units2-4,4,4
0.75,1158044949,352,Stu_0f13942ab9c62f7f66a8580cec44a78f,ni3_你_Units2-4,5,5
0.75,1158045258,309,Stu_0f13942ab9c62f7f66a8580cec44a78f,ni3_你_Units2-4,6,6
0.25,1158044192,363,Stu_0f13942ab9c62f7f66a8580cec44a78f,ne_呢_Units2-4,2,2
0.75,1158044314,122,Stu_0f13942ab9c62f7f66a8580cec44a78f,ne_呢_Units2-4,3,2
0.75,1158044605,291,Stu_0f13942ab9c62f7f66a8580cec44a78f,ne_呢_Units2-4,4,3
0.75,1158045119,514,Stu_0f13942ab9c62f7f66a8580cec44a78f,ne_呢_Units2-4,5,4
0.75,1158045252,133,Stu_0f13942ab9c62f7f66a8580cec44a78f,ne_呢_Units2-4,6,5
0.75,1158044144,282,Stu_0f13942ab9c62f7f66a8580cec44a78f,jiao4_wav2/Unit2Voc_Sound/jiao4.wav_Units2-4,2,2
0.75,1158044341,197,Stu_0f13942ab9c62f7f66a8580cec44a78f,jiao4_wav2/Unit2Voc_Sound/jiao4.wav_Units2-4,3,3
0.75,1158044842,501,Stu_0f13942ab9c62f7f66a8580cec44a78f,jiao4_wav2/Unit2Voc_Sound/jiao4.wav_Units2-4,4,4
0.75,1158045142,300,Stu_0f13942ab9c62f7f66a8580cec44a78f,jiao4_wav2/Unit2Voc_Sound/jiao4.wav_Units2-4,5,5
0.75,1158044159,282,Stu_0f13942ab9c62f7f66a8580cec44a78f,jiao4_叫_Units2-4,2,2
0.75,1158044364,205,Stu_0f13942ab9c62f7f66a8580cec44a78f,jiao4_叫_Units2-4,3,3
0.75,1158044589,225,Stu_0f13942ab9c62f7f66a8580cec44a78f,jiao4_叫_Units2-4,4,4
0.75,1158044874,285,Stu_0f13942ab9c62f7f66a8580cec44a78f,jiao4_叫_Units2-4,5,5
0.75,1158045189,315,Stu_0f13942ab9c62f7f66a8580cec44a78f,jiao4_叫_Units2-4,6,6
0.75,1158044205,296,Stu_0f13942ab9c62f7f66a8580cec44a78f,shi4_wav2/Unit2Voc_Sound/shi4.wav_Units2-4,2,2
0.75,1158044577,372,Stu_0f13942ab9c62f7f66a8580cec44a78f,shi4_wav2/Unit2Voc_Sound/shi4.wav_Units2-4,3,3
0.75,1158044854,277,Stu_0f13942ab9c62f7f66a8580cec44a78f,shi4_wav2/Unit2Voc_Sound/shi4.wav_Units2-4,4,4
0.75,1158045200,346,Stu_0f13942ab9c62f7f66a8580cec44a78f,shi4_wav2/Unit2Voc_Sound/shi4.wav_Units2-4,5,5
0.75,1158044168,255,Stu_0f13942ab9c62f7f66a8580cec44a78f,bu4_wav2/Unit2Voc_Sound/bu4.wav_Units2-4,2,2
0.75,1158044378,210,Stu_0f13942ab9c62f7f66a8580cec44a78f,bu4_wav2/Unit2Voc_Sound/bu4.wav_Units2-4,3,3
0.75,1158044813,435,Stu_0f13942ab9c62f7f66a8580cec44a78f,bu4_wav2/Unit2Voc_Sound/bu4.wav_Units2-4,4,4
0.75,1158045233,420,Stu_0f13942ab9c62f7f66a8580cec44a78f,bu4_wav2/Unit2Voc_Sound/bu4.wav_Units2-4,5,5
0.75,1158043445,48,Stu_0f13942ab9c62f7f66a8580cec44a78f,How about N?_wav2/Unit2Voc_Sound/ne.wav_Units2-4,2,1
0.75,1158043650,205,Stu_0f13942ab9c62f7f66a8580cec44a78f,How about N?_wav2/Unit2Voc_Sound/ne.wav_Units2-4,3,2
0.75,1158043704,54,Stu_0f13942ab9c62f7f66a8580cec44a78f,How about N?_wav2/Unit2Voc_Sound/ne.wav_Units2-4,4,3
0.75,1158043769,65,Stu_0f13942ab9c62f7f66a8580cec44a78f,How about N?_wav2/Unit2Voc_Sound/ne.wav_Units2-4,5,4
0.75,1158043930,161,Stu_0f13942ab9c62f7f66a8580cec44a78f,How about N?_wav2/Unit2Voc_Sound/ne.wav_Units2-4,6,5
0.75,1158044004,74,Stu_0f13942ab9c62f7f66a8580cec44a78f,How about N?_wav2/Unit2Voc_Sound/ne.wav_Units2-4,7,6
0.75,1158044052,48,Stu_0f13942ab9c62f7f66a8580cec44a78f,How about N?_wav2/Unit2Voc_Sound/ne.wav_Units2-4,8,7
0.75,1158044225,173,Stu_0f13942ab9c62f7f66a8580cec44a78f,How about N?_wav2/Unit2Voc_Sound/ne.wav_Units2-4,9,8
0.75,1158044265,40,Stu_0f13942ab9c62f7f66a8580cec44a78f,How about N?_wav2/Unit2Voc_Sound/ne.wav_Units2-4,10,9
0.75,1158044419,154,Stu_0f13942ab9c62f7f66a8580cec44a78f,How about N?_wav2/Unit2Voc_Sound/ne.wav_Units2-4,11,10
0.75,1158044453,34,Stu_0f13942ab9c62f7f66a8580cec44a78f,How about N?_wav2/Unit2Voc_Sound/ne.wav_Units2-4,12,11
0.75,1158044474,21,Stu_0f13942ab9c62f7f66a8580cec44a78f,How about N?_wav2/Unit2Voc_Sound/ne.wav_Units2-4,13,12
0.75,1158044511,37,Stu_0f13942ab9c62f7f66a8580cec44a78f,How about N?_wav2/Unit2Voc_Sound/ne.wav_Units2-4,14,13
0.75,1158044692,181,Stu_0f13942ab9c62f7f66a8580cec44a78f,How about N?_wav2/Unit2Voc_Sound/ne.wav_Units2-4,15,14
0.75,1158044735,43,Stu_0f13942ab9c62f7f66a8580cec44a78f,How about N?_wav2/Unit2Voc_Sound/ne.wav_Units2-4,16,15
0.75,1158044979,244,Stu_0f13942ab9c62f7f66a8580cec44a78f,How about N?_wav2/Unit2Voc_Sound/ne.wav_Units2-4,17,16
0.75,1158045005,26,Stu_0f13942ab9c62f7f66a8580cec44a78f,How about N?_wav2/Unit2Voc_Sound/ne.wav_Units2-4,18,17
0.75,1158045067,62,Stu_0f13942ab9c62f7f66a8580cec44a78f,How about N?_wav2/Unit2Voc_Sound/ne.wav_Units2-4,19,18
0.75,1158045101,34,Stu_0f13942ab9c62f7f66a8580cec44a78f,How about N?_wav2/Unit2Voc_Sound/ne.wav_Units2-4,20,19
0.75,1158045269,168,Stu_0f13942ab9c62f7f66a8580cec44a78f,How about N?_wav2/Unit2Voc_Sound/ne.wav_Units2-4,21,20
0.75,1158045328,59,Stu_0f13942ab9c62f7f66a8580cec44a78f,How about N?_wav2/Unit2Voc_Sound/ne.wav_Units2-4,22,21
0.75,1158045370,42,Stu_0f13942ab9c62f7f66a8580cec44a78f,How about N?_wav2/Unit2Voc_Sound/ne.wav_Units2-4,23,22
0.75,1158043733,90,Stu_0f13942ab9c62f7f66a8580cec44a78f,question_wav2/Unit2Voc_Sound/ma.wav_Units2-4,2,2
0.75,1158043960,227,Stu_0f13942ab9c62f7f66a8580cec44a78f,question_wav2/Unit2Voc_Sound/ma.wav_Units2-4,3,3
0.75,1158044016,56,Stu_0f13942ab9c62f7f66a8580cec44a78f,question_wav2/Unit2Voc_Sound/ma.wav_Units2-4,4,4
