p_recall,timestamp,time_elapsed,user_id,item_id,history_seen,history_correct
0.75,1147144953,53,Stu_1f1474fba0fffb89bbb2790554e0a548,to dry oneself_secarse_7,8,5
0.75,1147145015,62,Stu_1f1474fba0fffb89bbb2790554e0a548,to dry oneself_secarse_7,9,6
0.75,1147145099,84,Stu_1f1474fba0fffb89bbb2790554e0a548,to dry oneself_secarse_7,10,7
0.75,1147145198,99,Stu_1f1474fba0fffb89bbb2790554e0a548,to dry oneself_secarse_7,11,8
0.75,1147144862,77,Stu_1f1474fba0fffb89bbb2790554e0a548,to sit down_sentarse_7,2,1
0.75,1147145025,163,Stu_1f1474fba0fffb89bbb2790554e0a548,to sit down_sentarse_7,3,2
0.75,1147145034,78,Stu_1f1474fba0fffb89bbb2790554e0a548,so_entonces_7,2,1
0.75,1147145189,155,Stu_1f1474fba0fffb89bbb2790554e0a548,so_entonces_7,3,2
0.75,1147145096,74,Stu_1f1474fba0fffb89bbb2790554e0a548,nobody_nadie_7,2,1
0.75,1147145232,136,Stu_1f1474fba0fffb89bbb2790554e0a548,nobody_nadie_7,3,2
0.75,1147145193,85,Stu_1f1474fba0fffb89bbb2790554e0a548,neither_tampoco_7,2,1
0.75,1147145218,63,Stu_1f1474fba0fffb89bbb2790554e0a548,bathroom_el baño_7,2,1
0.25,1147146398,133,Stu_1f1474fba0fffb89bbb2790554e0a548,appetizers_las tapas_8,2,1
0.25,1147146505,107,Stu_1f1474fba0fffb89bbb2790554e0a548,appetizers_las tapas_8,3,1
0.25,1147146599,94,Stu_1f1474fba0fffb89bbb2790554e0a548,appetizers_las tapas_8,4,1
0.25,1147146662,63,Stu_1f1474fba0fffb89bbb2790554e0a548,appetizers_las tapas_8,5,1
0.25,1147146710,48,Stu_1f1474fba0fffb89bbb2790554e0a548,appetizers_las tapas_8,6,1
0.75,1147146522,78,Stu_1f1474fba0fffb89bbb2790554e0a548,watermelon_la sandía_8,2,1
0.75,1147146650,128,Stu_1f1474fba0fffb89bbb2790554e0a548,watermelon_la sandía_8,3,2
0.75,1147146876,226,Stu_1f1474fba0fffb89bbb2790554e0a548,watermelon_la sandía_8,4,3
0.75,1147146558,82,Stu_1f1474fba0fffb89bbb2790554e0a548,peas_las arvejas_8,2,1
0.75,1147146732,174,Stu_1f1474fba0fffb89bbb2790554e0a548,peas_las arvejas_8,3,2
0.75,1147146564,77,Stu_1f1474fba0fffb89bbb2790554e0a548,orange_la naranja_8,2,1
0.75,1147146724,160,Stu_1f1474fba0fffb89bbb2790554e0a548,orange_la naranja_8,3,2
0.75,1147146970,246,Stu_1f1474fba0fffb89bbb2790554e0a548,orange_la naranja_8,4,3
0.75,1147146639,79,Stu_1f1474fba0fffb89bbb2790554e0a548,salad_la ensalada_8,2,1
0.75,1147146785,146,Stu_1f1474fba0fffb89bbb2790554e0a548,salad_la ensalada_8,3,2
0.75,1147146746,92,Stu_1f1474fba0fffb89bbb2790554e0a548,French fries_las patatas fritas_8,2,1
0.75,1147146938,192,Stu_1f1474fba0fffb89bbb2790554e0a548,French fries_las patatas fritas_8,3,2
0.75,1140528267,68,Stu_1f7f8f5af99e7aecd4fcbfee53964304,bus_el autobús_1,2,1
0.75,1140528394,127,Stu_1f7f8f5af99e7aecd4fcbfee53964304,bus_el autobús_1,3,2
0.75,1140528601,207,Stu_1f7f8f5af99e7aecd4fcbfee53964304,bus_el autobús_1,4,3
0.75,1140528936,335,Stu_1f7f8f5af99e7aecd4fcbfee53964304,bus_el autobús_1,5,4
0.75,1140529508,572,Stu_1f7f8f5af99e7aecd4fcbfee53964304,bus_el autobús_1,6,5
0.75,1140529948,1355,Stu_1f7f8f5af99e7aecd4fcbfee53964304,girl_la chica_1,2,2
0.75,1140528338,78,Stu_1f7f8f5af99e7aecd4fcbfee53964304,capital city_la capital_1,2,1
0.75,1140528473,135,Stu_1f7f8f5af99e7aecd4fcbfee53964304,capital city_la capital_1,3,2
0.75,1140528684,211,Stu_1f7f8f5af99e7aecd4fcbfee53964304,capital city_la capital_1,4,3
0.75,1140528999,315,Stu_1f7f8f5af99e7aecd4fcbfee53964304,capital city_la capital_1,5,4
0.75,1140529530,531,Stu_1f7f8f5af99e7aecd4fcbfee53964304,capital city_la capital_1,6,5
0.75,1140529061,123,Stu_1f7f8f5af99e7aecd4fcbfee53964304,computer_el ordenador_1,2,1
0.75,1140529772,711,Stu_1f7f8f5af99e7aecd4fcbfee53964304,computer_el ordenador_1,3,2
0.75,1140529983,1322,Stu_1f7f8f5af99e7aecd4fcbfee53964304,day_el día_1,2,2
0.75,1140528399,65,Stu_1f7f8f5af99e7aecd4fcbfee53964304,diary_el diario_1,2,1
0.75,1140528543,144,Stu_1f7f8f5af99e7aecd4fcbfee53964304,diary_el diario_1,3,2
0.75,1140528753,210,Stu_1f7f8f5af99e7aecd4fcbfee53964304,diary_el diario_1,4,3
0.75,1140529474,721,Stu_1f7f8f5af99e7aecd4fcbfee53964304,diary_el diario_1,5,4
0.75,1140529935,461,Stu_1f7f8f5af99e7aecd4fcbfee53964304,diary_el diario_1,6,5
0.75,1140528468,63,Stu_1f7f8f5af99e7aecd4fcbfee53964304,youth_el joven_1,2,1
0.75,1140528590,122,Stu_1f7f8f5af99e7aecd4fcbfee53964304,youth_el joven_1,3,2
0.75,1140528792,202,Stu_1f7f8f5af99e7aecd4fcbfee53964304,youth_el joven_1,4,3
0.75,1140529465,673,Stu_1f7f8f5af99e7aecd4fcbfee53964304,youth_el joven_1,5,4
0.75,1140529923,458,Stu_1f7f8f5af99e7aecd4fcbfee53964304,youth_el joven_1,6,5
0.75,1140528983,167,Stu_1f7f8f5af99e7aecd4fcbfee53964304,suitcase_la maleta_1,2,1
0.75,1140529747,764,Stu_1f7f8f5af99e7aecd4fcbfee53964304,suitcase_la maleta_1,3,2
0.75,1140528621,67,Stu_1f7f8f5af99e7aecd4fcbfee53964304,teacher_el maestro_1,2,1
0.75,1140528731,110,Stu_1f7f8f5af99e7aecd4fcbfee53964304,teacher_el maestro_1,3,2
0.75,1140528911,180,Stu_1f7f8f5af99e7aecd4fcbfee53964304,teacher_el maestro_1,4,3
0.75,1140529467,556,Stu_1f7f8f5af99e7aecd4fcbfee53964304,teacher_el maestro_1,5,4
0.75,1140529825,358,Stu_1f7f8f5af99e7aecd4fcbfee53964304,teacher_el maestro_1,6,5
0.75,1140529448,497,Stu_1f7f8f5af99e7aecd4fcbfee53964304,good bye_adiós_1,2,1
0.75,1140529950,502,Stu_1f7f8f5af99e7aecd4fcbfee53964304,good bye_adiós_1,3,2
0.75,1140529727,72,Stu_1f7f8f5af99e7aecd4fcbfee53964304,pardon me_perdón_1,2,1
0.75,1140529920,193,Stu_1f7f8f5af99e7aecd4fcbfee53964304,pardon me_perdón_1,3,2
0.25,1140529886,98,Stu_1f7f8f5af99e7aecd4fcbfee53964304,Mrs._Sra._1,2,1
0.75,1140529901,15,Stu_1f7f8f5af99e7aecd4fcbfee53964304,Mrs._Sra._1,3,1
0.75,1140529960,59,Stu_1f7f8f5af99e7aecd4fcbfee53964304,Mrs._Sra._1,4,2
0.75,1140529906,103,Stu_1f7f8f5af99e7aecd4fcbfee53964304,Miss_Srta._1,2,1
0.75,1140530204,54,Stu_1f7f8f5af99e7aecd4fcbfee53964304,ballpoint pen_el bolígrafo_2,2,1
0.75,1140530318,114,Stu_1f7f8f5af99e7aecd4fcbfee53964304,ballpoint pen_el bolígrafo_2,3,2
0.75,1140530511,193,Stu_1f7f8f5af99e7aecd4fcbfee53964304,ballpoint pen_el bolígrafo_2,4,3
0.75,1140530806,295,Stu_1f7f8f5af99e7aecd4fcbfee53964304,ballpoint pen_el bolígrafo_2,5,4
0.75,1140530693,153,Stu_1f7f8f5af99e7aecd4fcbfee53964304,quiz_la prueba_2,2,1
0.75,1140530672,155,Stu_1f7f8f5af99e7aecd4fcbfee53964304,chalk_la tiza_2,2,1
0.75,1140530253,57,Stu_1f7f8f5af99e7aecd4fcbfee53964304,role_el papel_2,2,1
0.75,1140530372,119,Stu_1f7f8f5af99e7aecd4fcbfee53964304,role_el papel_2,3,2
0.75,1140530559,187,Stu_1f7f8f5af99e7aecd4fcbfee53964304,role_el papel_2,4,3
0.25,1140530852,293,Stu_1f7f8f5af99e7aecd4fcbfee53964304,role_el papel_2,5,4
0.75,1140530377,70,Stu_1f7f8f5af99e7aecd4fcbfee53964304,stadium_el estadio_2,2,1
0.75,1140530532,155,Stu_1f7f8f5af99e7aecd4fcbfee53964304,stadium_el estadio_2,3,2
0.75,1140530772,240,Stu_1f7f8f5af99e7aecd4fcbfee53964304,stadium_el estadio_2,4,3
0.75,1140530392,64,Stu_1f7f8f5af99e7aecd4fcbfee53964304,teacher_la profesora_2,2,1
0.75,1140530530,138,Stu_1f7f8f5af99e7aecd4fcbfee53964304,teacher_la profesora_2,3,2
0.75,1140530750,220,Stu_1f7f8f5af99e7aecd4fcbfee53964304,teacher_la profesora_2,4,3
0.25,1140530406,67,Stu_1f7f8f5af99e7aecd4fcbfee53964304,subject_la materia_2,2,1
0.75,1140530418,12,Stu_1f7f8f5af99e7aecd4fcbfee53964304,subject_la materia_2,3,1
0.75,1140530464,46,Stu_1f7f8f5af99e7aecd4fcbfee53964304,subject_la materia_2,4,2
0.75,1140530547,83,Stu_1f7f8f5af99e7aecd4fcbfee53964304,subject_la materia_2,5,3
0.75,1140530660,113,Stu_1f7f8f5af99e7aecd4fcbfee53964304,subject_la materia_2,6,4
0.75,1140530809,149,Stu_1f7f8f5af99e7aecd4fcbfee53964304,subject_la materia_2,7,5
0.75,1140530608,111,Stu_1f7f8f5af99e7aecd4fcbfee53964304,trash can_la papelera_2,2,1
0.75,1140530836,228,Stu_1f7f8f5af99e7aecd4fcbfee53964304,trash can_la papelera_2,3,2
0.75,1140530583,79,Stu_1f7f8f5af99e7aecd4fcbfee53964304,classmate_la compañera de clase_2,2,0
0.75,1140530605,22,Stu_1f7f8f5af99e7aecd4fcbfee53964304,classmate_la compañera de clase_2,3,1
0.75,1140530652,47,Stu_1f7f8f5af99e7aecd4fcbfee53964304,classmate_la compañera de clase_2,4,2
0.75,1140530714,62,Stu_1f7f8f5af99e7aecd4fcbfee53964304,classmate_la compañera de clase_2,5,3
0.75,1140530802,88,Stu_1f7f8f5af99e7aecd4fcbfee53964304,classmate_la compañera de clase_2,6,4
0.75,1140530917,115,Stu_1f7f8f5af99e7aecd4fcbfee53964304,classmate_la compañera de clase_2,7,5
0.75,1140530656,80,Stu_1f7f8f5af99e7aecd4fcbfee53964304,dormitory_la residencia_2,2,1
0.75,1140530796,140,Stu_1f7f8f5af99e7aecd4fcbfee53964304,dormitory_la residencia_2,3,2
0.75,1140530723,82,Stu_1f7f8f5af99e7aecd4fcbfee53964304,business administration_la administración de empresas_2,2,1
0.75,1140530888,165,Stu_1f7f8f5af99e7aecd4fcbfee53964304,business administration_la administración de empresas_2,3,2
0.75,1140530710,61,Stu_1f7f8f5af99e7aecd4fcbfee53964304,laboratory_el laboratorio_2,2,1
0.75,1140530832,122,Stu_1f7f8f5af99e7aecd4fcbfee53964304,laboratory_el laboratorio_2,3,2
0.75,1140530766,67,Stu_1f7f8f5af99e7aecd4fcbfee53964304,blackboard_la pizarra_2,2,1
0.75,1140530897,131,Stu_1f7f8f5af99e7aecd4fcbfee53964304,blackboard_la pizarra_2,3,2
0.75,1140531963,183,Stu_1f7f8f5af99e7aecd4fcbfee53964304,grandfather_el abuelo_3,2,1
0.75,1140531464,73,Stu_1f7f8f5af99e7aecd4fcbfee53964304,sister in law_la cuñada_3,2,0
0.75,1140531493,29,Stu_1f7f8f5af99e7aecd4fcbfee53964304,sister in law_la cuñada_3,3,1
0.75,1140531554,61,Stu_1f7f8f5af99e7aecd4fcbfee53964304,sister in law_la cuñada_3,4,2
0.75,1140531633,79,Stu_1f7f8f5af99e7aecd4fcbfee53964304,sister in law_la cuñada_3,5,3
0.75,1140531769,136,Stu_1f7f8f5af99e7aecd4fcbfee53964304,sister in law_la cuñada_3,6,4
0.75,1140531952,183,Stu_1f7f8f5af99e7aecd4fcbfee53964304,sister in law_la cuñada_3,7,5
0.75,1140532123,171,Stu_1f7f8f5af99e7aecd4fcbfee53964304,sister in law_la cuñada_3,8,6
0.75,1140531472,66,Stu_1f7f8f5af99e7aecd4fcbfee53964304,last name_el apellido_3,2,0
0.75,1140531490,18,Stu_1f7f8f5af99e7aecd4fcbfee53964304,last name_el apellido_3,3,1
0.75,1140531538,48,Stu_1f7f8f5af99e7aecd4fcbfee53964304,last name_el apellido_3,4,2
0.75,1140531600,62,Stu_1f7f8f5af99e7aecd4fcbfee53964304,last name_el apellido_3,5,3
0.75,1140531679,79,Stu_1f7f8f5af99e7aecd4fcbfee53964304,last name_el apellido_3,6,4
0.75,1140531787,108,Stu_1f7f8f5af99e7aecd4fcbfee53964304,last name_el apellido_3,7,5
0.75,1140531960,173,Stu_1f7f8f5af99e7aecd4fcbfee53964304,last name_el apellido_3,8,6
0.75,1140532113,153,Stu_1f7f8f5af99e7aecd4fcbfee53964304,last name_el apellido_3,9,7
0.75,1140531486,67,Stu_1f7f8f5af99e7aecd4fcbfee53964304,grandmother_la abuela_3,2,1
0.75,1140531627,141,Stu_1f7f8f5af99e7aecd4fcbfee53964304,grandmother_la abuela_3,3,2
0.75,1140531839,212,Stu_1f7f8f5af99e7aecd4fcbfee53964304,grandmother_la abuela_3,4,3
0.75,1140532158,319,Stu_1f7f8f5af99e7aecd4fcbfee53964304,grandmother_la abuela_3,5,4
0.75,1140531478,36,Stu_1f7f8f5af99e7aecd4fcbfee53964304,brother in law_el cuñado_3,2,0
0.75,1140531498,20,Stu_1f7f8f5af99e7aecd4fcbfee53964304,brother in law_el cuñado_3,3,1
0.75,1140531541,43,Stu_1f7f8f5af99e7aecd4fcbfee53964304,brother in law_el cuñado_3,4,2
0.75,1140531608,67,Stu_1f7f8f5af99e7aecd4fcbfee53964304,brother in law_el cuñado_3,5,3
0.75,1140531713,105,Stu_1f7f8f5af99e7aecd4fcbfee53964304,brother in law_el cuñado_3,6,4
0.75,1140531829,116,Stu_1f7f8f5af99e7aecd4fcbfee53964304,brother in law_el cuñado_3,7,5
0.75,1140531981,152,Stu_1f7f8f5af99e7aecd4fcbfee53964304,brother in law_el cuñado_3,8,6
0.75,1140532172,191,Stu_1f7f8f5af99e7aecd4fcbfee53964304,brother in law_el cuñado_3,9,7
0.75,1140531534,77,Stu_1f7f8f5af99e7aecd4fcbfee53964304,husband_el esposo_3,2,1
0.75,1140531672,138,Stu_1f7f8f5af99e7aecd4fcbfee53964304,husband_el esposo_3,3,2
0.75,1140531949,277,Stu_1f7f8f5af99e7aecd4fcbfee53964304,husband_el esposo_3,4,3
0.75,1147257021,377,Stu_1f7f8f5af99e7aecd4fcbfee53964304,letter_una carta_4,2,1
0.75,1147256362,120,Stu_1f7f8f5af99e7aecd4fcbfee53964304,email message_un correo electrónico_4,2,1
0.75,1147256573,211,Stu_1f7f8f5af99e7aecd4fcbfee53964304,email message_un correo electrónico_4,3,2
0.75,1147256954,381,Stu_1f7f8f5af99e7aecd4fcbfee53964304,email message_un correo electrónico_4,4,3
0.75,1147256343,95,Stu_1f7f8f5af99e7aecd4fcbfee53964304,postcard_una tarjeta postal_4,2,1
0.75,1147256508,165,Stu_1f7f8f5af99e7aecd4fcbfee53964304,postcard_una tarjeta postal_4,3,2
0.75,1147256812,304,Stu_1f7f8f5af99e7aecd4fcbfee53964304,postcard_una tarjeta postal_4,4,3
0.75,1147256368,85,Stu_1f7f8f5af99e7aecd4fcbfee53964304,to earn_ganar_4,2,1
0.75,1147256524,156,Stu_1f7f8f5af99e7aecd4fcbfee53964304,to earn_ganar_4,3,2
0.75,1147256809,285,Stu_1f7f8f5af99e7aecd4fcbfee53964304,to earn_ganar_4,4,3
0.75,1147256403,71,Stu_1f7f8f5af99e7aecd4fcbfee53964304,to pass time_pasar tiempo_4,2,1
0.75,1147256559,156,Stu_1f7f8f5af99e7aecd4fcbfee53964304,to pass time_pasar tiempo_4,3,2
0.75,1147256824,265,Stu_1f7f8f5af99e7aecd4fcbfee53964304,to pass time_pasar tiempo_4,4,3
0.75,1147256446,97,Stu_1f7f8f5af99e7aecd4fcbfee53964304,to take a walk_andar_4,2,1
0.75,1147256640,194,Stu_1f7f8f5af99e7aecd4fcbfee53964304,to take a walk_andar_4,3,2
0.75,1147256957,317,Stu_1f7f8f5af99e7aecd4fcbfee53964304,to take a walk_andar_4,4,3
0.75,1147256451,97,Stu_1f7f8f5af99e7aecd4fcbfee53964304,to ride a bicycle_andar en bicicleta_4,2,1
0.75,1147256623,172,Stu_1f7f8f5af99e7aecd4fcbfee53964304,to ride a bicycle_andar en bicicleta_4,3,2
0.75,1147256923,300,Stu_1f7f8f5af99e7aecd4fcbfee53964304,to ride a bicycle_andar en bicicleta_4,4,3
0.75,1147256548,112,Stu_1f7f8f5af99e7aecd4fcbfee53964304,to visit monuments_visitar monumentos_4,2,1
0.75,1147256738,190,Stu_1f7f8f5af99e7aecd4fcbfee53964304,to visit monuments_visitar monumentos_4,3,2
0.75,1147256584,88,Stu_1f7f8f5af99e7aecd4fcbfee53964304,free time_el tiempo libre_4,2,1
0.75,1147256770,186,Stu_1f7f8f5af99e7aecd4fcbfee53964304,free time_el tiempo libre_4,3,2
0.75,1147256614,68,Stu_1f7f8f5af99e7aecd4fcbfee53964304,baseball_el béisbol_4,2,1
0.75,1147256755,141,Stu_1f7f8f5af99e7aecd4fcbfee53964304,baseball_el béisbol_4,3,2
0.75,1147257006,251,Stu_1f7f8f5af99e7aecd4fcbfee53964304,baseball_el béisbol_4,4,3
0.75,1147256637,82,Stu_1f7f8f5af99e7aecd4fcbfee53964304,cycling_el ciclismo_4,2,1
0.75,1147256805,168,Stu_1f7f8f5af99e7aecd4fcbfee53964304,cycling_el ciclismo_4,3,2
0.25,1147256733,84,Stu_1f7f8f5af99e7aecd4fcbfee53964304,golf_el golf_4,2,1
0.75,1147256799,66,Stu_1f7f8f5af99e7aecd4fcbfee53964304,golf_el golf_4,3,1
0.75,1147256904,105,Stu_1f7f8f5af99e7aecd4fcbfee53964304,golf_el golf_4,4,2
0.75,1147256773,83,Stu_1f7f8f5af99e7aecd4fcbfee53964304,player_la jugadora_4,2,1
0.75,1147256948,175,Stu_1f7f8f5af99e7aecd4fcbfee53964304,player_la jugadora_4,3,2
0.75,1147256818,88,Stu_1f7f8f5af99e7aecd4fcbfee53964304,ball_la pelota_4,2,1
0.75,1147257004,186,Stu_1f7f8f5af99e7aecd4fcbfee53964304,ball_la pelota_4,3,2
0.25,1147256793,17,Stu_1f7f8f5af99e7aecd4fcbfee53964304,café_el café_4,2,0
0.25,1147256942,149,Stu_1f7f8f5af99e7aecd4fcbfee53964304,café_el café_4,3,0
0.75,1147256907,18,Stu_1f7f8f5af99e7aecd4fcbfee53964304,downtown_el centro_4,2,0
0.75,1147256937,30,Stu_1f7f8f5af99e7aecd4fcbfee53964304,downtown_el centro_4,3,1
0.75,1147256983,46,Stu_1f7f8f5af99e7aecd4fcbfee53964304,downtown_el centro_4,4,2
0.75,1147256989,87,Stu_1f7f8f5af99e7aecd4fcbfee53964304,center_el centro_4,2,1
0.75,1147258638,374,Stu_1f7f8f5af99e7aecd4fcbfee53964304,to camp_acampar_5,2,1
0.25,1147258025,105,Stu_1f7f8f5af99e7aecd4fcbfee53964304,to go on vacation_ir de vacaciones_5,2,1
0.75,1147258114,89,Stu_1f7f8f5af99e7aecd4fcbfee53964304,to go on vacation_ir de vacaciones_5,3,1
0.75,1147258253,139,Stu_1f7f8f5af99e7aecd4fcbfee53964304,to go on vacation_ir de vacaciones_5,4,2
0.75,1147258478,225,Stu_1f7f8f5af99e7aecd4fcbfee53964304,to go on vacation_ir de vacaciones_5,5,3
0.75,1147258064,69,Stu_1f7f8f5af99e7aecd4fcbfee53964304,to play cards_jugar a las cartas_5,2,1
0.75,1147258220,156,Stu_1f7f8f5af99e7aecd4fcbfee53964304,to play cards_jugar a las cartas_5,3,2
0.75,1147258464,244,Stu_1f7f8f5af99e7aecd4fcbfee53964304,to play cards_jugar a las cartas_5,4,3
0.75,1147258203,84,Stu_1f7f8f5af99e7aecd4fcbfee53964304,countryside_el campo_5,2,1
0.75,1147258367,164,Stu_1f7f8f5af99e7aecd4fcbfee53964304,countryside_el campo_5,3,2
0.25,1147258652,285,Stu_1f7f8f5af99e7aecd4fcbfee53964304,countryside_el campo_5,4,3
0.25,1147258225,98,Stu_1f7f8f5af99e7aecd4fcbfee53964304,luggage_el equipaje_5,2,1
0.75,1147258306,81,Stu_1f7f8f5af99e7aecd4fcbfee53964304,luggage_el equipaje_5,3,1
0.75,1147258427,121,Stu_1f7f8f5af99e7aecd4fcbfee53964304,luggage_el equipaje_5,4,2
0.75,1147258625,198,Stu_1f7f8f5af99e7aecd4fcbfee53964304,luggage_el equipaje_5,5,3
0.75,1147258208,13,Stu_1f7f8f5af99e7aecd4fcbfee53964304,landscape_el paisaje_5,2,0
0.75,1147258236,28,Stu_1f7f8f5af99e7aecd4fcbfee53964304,landscape_el paisaje_5,3,1
0.75,1147258292,56,Stu_1f7f8f5af99e7aecd4fcbfee53964304,landscape_el paisaje_5,4,2
0.75,1147258371,79,Stu_1f7f8f5af99e7aecd4fcbfee53964304,landscape_el paisaje_5,5,3
0.75,1147258493,122,Stu_1f7f8f5af99e7aecd4fcbfee53964304,landscape_el paisaje_5,6,4
0.75,1147258645,152,Stu_1f7f8f5af99e7aecd4fcbfee53964304,landscape_el paisaje_5,7,5
0.75,1147258309,95,Stu_1f7f8f5af99e7aecd4fcbfee53964304,round trip ticket_el pasaje de ida y vuelta_5,2,1
0.75,1147258501,192,Stu_1f7f8f5af99e7aecd4fcbfee53964304,round trip ticket_el pasaje de ida y vuelta_5,3,2
0.75,1147258298,22,Stu_1f7f8f5af99e7aecd4fcbfee53964304,departure_la salida_5,2,1
0.25,1147258353,55,Stu_1f7f8f5af99e7aecd4fcbfee53964304,departure_la salida_5,3,2
0.75,1147258421,68,Stu_1f7f8f5af99e7aecd4fcbfee53964304,departure_la salida_5,4,2
0.75,1147258533,112,Stu_1f7f8f5af99e7aecd4fcbfee53964304,departure_la salida_5,5,3
0.75,1147258694,161,Stu_1f7f8f5af99e7aecd4fcbfee53964304,departure_la salida_5,6,4
0.75,1147258388,85,Stu_1f7f8f5af99e7aecd4fcbfee53964304,exit_la salida_5,2,1
0.75,1147258549,161,Stu_1f7f8f5af99e7aecd4fcbfee53964304,exit_la salida_5,3,2
0.75,1147258489,89,Stu_1f7f8f5af99e7aecd4fcbfee53964304,single room_la habitación individual_5,2,1
0.75,1147258667,178,Stu_1f7f8f5af99e7aecd4fcbfee53964304,single room_la habitación individual_5,3,2
0.75,1147258544,76,Stu_1f7f8f5af99e7aecd4fcbfee53964304,guest_la huésped_5,2,1
0.25,1147264462,348,Stu_1f7f8f5af99e7aecd4fcbfee53964304,coat_el abrigo_6,2,1
0.75,1147263868,74,Stu_1f7f8f5af99e7aecd4fcbfee53964304,belt_el cinturón_6,2,1
0.75,1147264032,164,Stu_1f7f8f5af99e7aecd4fcbfee53964304,belt_el cinturón_6,3,2
0.75,1147264307,275,Stu_1f7f8f5af99e7aecd4fcbfee53964304,belt_el cinturón_6,4,3
0.75,1147263819,18,Stu_1f7f8f5af99e7aecd4fcbfee53964304,tie_la corbata_6,2,0
0.75,1147263833,14,Stu_1f7f8f5af99e7aecd4fcbfee53964304,tie_la corbata_6,3,1
0.75,1147263865,32,Stu_1f7f8f5af99e7aecd4fcbfee53964304,tie_la corbata_6,4,2
0.75,1147263926,61,Stu_1f7f8f5af99e7aecd4fcbfee53964304,tie_la corbata_6,5,3
0.75,1147264000,74,Stu_1f7f8f5af99e7aecd4fcbfee53964304,tie_la corbata_6,6,4
0.25,1147264097,97,Stu_1f7f8f5af99e7aecd4fcbfee53964304,tie_la corbata_6,7,5
0.75,1147264179,82,Stu_1f7f8f5af99e7aecd4fcbfee53964304,tie_la corbata_6,8,5
0.75,1147264268,89,Stu_1f7f8f5af99e7aecd4fcbfee53964304,tie_la corbata_6,9,6
0.25,1147264389,121,Stu_1f7f8f5af99e7aecd4fcbfee53964304,tie_la corbata_6,10,7
0.75,1147264503,114,Stu_1f7f8f5af99e7aecd4fcbfee53964304,tie_la corbata_6,11,7
0.75,1147263913,83,Stu_1f7f8f5af99e7aecd4fcbfee53964304,skirt_la pollera_6,2,1
0.25,1147264073,160,Stu_1f7f8f5af99e7aecd4fcbfee53964304,skirt_la pollera_6,3,2
0.25,1147264227,154,Stu_1f7f8f5af99e7aecd4fcbfee53964304,skirt_la pollera_6,4,2
0.75,1147264364,137,Stu_1f7f8f5af99e7aecd4fcbfee53964304,skirt_la pollera_6,5,2
0.25,1147263916,78,Stu_1f7f8f5af99e7aecd4fcbfee53964304,glasses_los espejuelos_6,2,1
0.75,1147263981,65,Stu_1f7f8f5af99e7aecd4fcbfee53964304,glasses_los espejuelos_6,3,1
0.75,1147264093,112,Stu_1f7f8f5af99e7aecd4fcbfee53964304,glasses_los espejuelos_6,4,2
0.75,1147264257,164,Stu_1f7f8f5af99e7aecd4fcbfee53964304,glasses_los espejuelos_6,5,3
0.75,1147264499,242,Stu_1f7f8f5af99e7aecd4fcbfee53964304,glasses_los espejuelos_6,6,4
0.75,1147263992,84,Stu_1f7f8f5af99e7aecd4fcbfee53964304,contact lenses_los lentes de contacto_6,2,1
0.75,1147264180,188,Stu_1f7f8f5af99e7aecd4fcbfee53964304,contact lenses_los lentes de contacto_6,3,2
0.75,1147264483,303,Stu_1f7f8f5af99e7aecd4fcbfee53964304,contact lenses_los lentes de contacto_6,4,3
0.25,1147264023,103,Stu_1f7f8f5af99e7aecd4fcbfee53964304,pantyhose_las medias_6,2,1
0.75,1147264102,79,Stu_1f7f8f5af99e7aecd4fcbfee53964304,pantyhose_las medias_6,3,1
0.75,1147264240,138,Stu_1f7f8f5af99e7aecd4fcbfee53964304,pantyhose_las medias_6,4,2
0.25,1147264447,207,Stu_1f7f8f5af99e7aecd4fcbfee53964304,pantyhose_las medias_6,5,3
0.75,1147264058,89,Stu_1f7f8f5af99e7aecd4fcbfee53964304,underwear_la ropa interior_6,2,1
0.75,1147264223,165,Stu_1f7f8f5af99e7aecd4fcbfee53964304,underwear_la ropa interior_6,3,2
0.75,1147264521,298,Stu_1f7f8f5af99e7aecd4fcbfee53964304,underwear_la ropa interior_6,4,3
0.75,1147264062,73,Stu_1f7f8f5af99e7aecd4fcbfee53964304,sandal_la sandalia_6,2,1
0.75,1147264214,152,Stu_1f7f8f5af99e7aecd4fcbfee53964304,sandal_la sandalia_6,3,2
0.75,1147264474,260,Stu_1f7f8f5af99e7aecd4fcbfee53964304,sandal_la sandalia_6,4,3
0.75,1147264129,23,Stu_1f7f8f5af99e7aecd4fcbfee53964304,cash register_la caja_6,2,0
0.75,1147264156,27,Stu_1f7f8f5af99e7aecd4fcbfee53964304,cash register_la caja_6,3,1
0.75,1147264205,49,Stu_1f7f8f5af99e7aecd4fcbfee53964304,cash register_la caja_6,4,2
0.75,1147264279,74,Stu_1f7f8f5af99e7aecd4fcbfee53964304,cash register_la caja_6,5,3
0.75,1147264383,104,Stu_1f7f8f5af99e7aecd4fcbfee53964304,cash register_la caja_6,6,4
0.75,1147264185,15,Stu_1f7f8f5af99e7aecd4fcbfee53964304,box_la caja_6,2,0
0.75,1147264211,26,Stu_1f7f8f5af99e7aecd4fcbfee53964304,box_la caja_6,3,1
0.75,1147264253,42,Stu_1f7f8f5af99e7aecd4fcbfee53964304,box_la caja_6,4,2
0.75,1147264319,66,Stu_1f7f8f5af99e7aecd4fcbfee53964304,box_la caja_6,5,3
