,user,item,time_elapsed,outcome,schedulers,introduced,durations,timestamps
0,3.0,123.0,130,0,1.0,1497922641,9,1497922921
0,3.0,123.0,109,1,1.0,1497922641,8.5,1497923030
0,3.0,123.0,120,1,1.0,1497922641,3.5,1497923150
0,3.0,124.0,,,1.0,,,
0,3.0,125.0,0,1,1.0,1497922743,3.5,1497922743
0,3.0,125.0,59,0,1.0,1497922743,8,1497922802
0,3.0,125.0,82,1,1.0,1497922743,2.5,1497922884
0,3.0,125.0,151,1,1.0,1497922743,3.5,1497923035
0,3.0,125.0,165,1,1.0,1497922743,3.5,1497923200
0,3.0,126.0,0,1,1.0,1497922938,3.5,1497922938
0,3.0,126.0,52,0,1.0,1497922938,8,1497922990
0,3.0,126.0,101,0,1.0,1497922938,11,1497923091
0,3.0,126.0,65,1,1.0,1497922938,5.5,1497923156
0,3.0,127.0,0,1,1.0,1497922435,3.5,1497922435
0,3.0,127.0,62,0,1.0,1497922435,6,1497922497
0,3.0,127.0,109,0,1.0,1497922435,6,1497922606
0,3.0,127.0,64,1,1.0,1497922435,3.5,1497922670
0,3.0,127.0,102,1,1.0,1497922435,4.5,1497922772
0,3.0,127.0,132,1,1.0,1497922435,3.5,1497922904
0,3.0,127.0,153,1,1.0,1497922435,3.5,1497923057
0,3.0,127.0,175,1,1.0,1497922435,4.5,1497923232
0,3.0,128.0,0,0,1.0,1497922630,4,1497922630
0,3.0,128.0,70,0,1.0,1497922630,4,1497922700
0,3.0,128.0,56,0,1.0,1497922630,10,1497922756
0,3.0,128.0,77,0,1.0,1497922630,12,1497922833
0,3.0,128.0,47,1,1.0,1497922630,6.5,1497922880
0,3.0,128.0,92,1,1.0,1497922630,11.5,1497922972
0,3.0,128.0,136,1,1.0,1497922630,13.5,1497923108
0,3.0,129.0,0,1,1.0,1497922554,4.5,1497922554
0,3.0,129.0,62,1,1.0,1497922554,9.5,1497922616
0,3.0,129.0,163,1,1.0,1497922554,6.5,1497922779
0,3.0,129.0,217,1,1.0,1497922554,4.5,1497922996
0,3.0,129.0,231,1,1.0,1497922554,5.5,1497923227
0,3.0,130.0,,,1.0,,,
0,3.0,131.0,0,1,1.0,1497922766,3.5,1497922766
0,3.0,131.0,74,0,1.0,1497922766,4,1497922840
0,3.0,131.0,87,0,1.0,1497922766,3,1497922927
0,3.0,131.0,87,0,1.0,1497922766,15,1497923014
0,3.0,131.0,63,1,1.0,1497922766,7.5,1497923077
0,3.0,131.0,98,1,1.0,1497922766,4.5,1497923175
0,3.0,132.0,,,1.0,,,
0,3.0,133.0,0,1,1.0,1497922444,2.5,1497922444
0,3.0,133.0,57,1,1.0,1497922444,3.5,1497922501
0,3.0,133.0,159,1,1.0,1497922444,2.5,1497922660
0,3.0,133.0,206,1,1.0,1497922444,2.5,1497922866
0,3.0,133.0,264,1,1.0,1497922444,2.5,1497923130
0,3.0,134.0,,,1.0,,,
0,3.0,135.0,,,1.0,,,
0,3.0,136.0,0,1,1.0,1497922511,2.5,1497922511
0,3.0,136.0,61,0,1.0,1497922511,14,1497922572
0,3.0,136.0,84,1,1.0,1497922511,5.5,1497922656
0,3.0,136.0,162,0,1.0,1497922511,12,1497922818
0,3.0,136.0,91,1,1.0,1497922511,4.5,1497922909
0,3.0,136.0,130,1,1.0,1497922511,3.5,1497923039
0,3.0,136.0,145,1,1.0,1497922511,2.5,1497923184
0,3.0,137.0,0,0,1.0,1497922526,11,1497922526
0,3.0,137.0,71,1,1.0,1497922526,5.5,1497922597
0,3.0,137.0,112,1,1.0,1497922526,4.5,1497922709
0,3.0,137.0,154,1,1.0,1497922526,4.5,1497922863
0,3.0,137.0,181,1,1.0,1497922526,4.5,1497923044
0,3.0,138.0,0,1,1.0,1497922650,1.5,1497922650
0,3.0,138.0,53,1,1.0,1497922650,2.5,1497922703
0,3.0,138.0,166,1,1.0,1497922650,2.5,1497922869
0,3.0,138.0,225,1,1.0,1497922650,2.5,1497923094
0,3.0,139.0,0,1,1.0,1497923146,3.5,1497923146
0,3.0,139.0,45,1,1.0,1497923146,5.5,1497923191
0,3.0,140.0,,,1.0,,,
0,3.0,141.0,0,1,1.0,1497922414,3.5,1497922414
0,3.0,141.0,60,0,1.0,1497922414,13,1497922474
0,3.0,141.0,103,1,1.0,1497922414,4.5,1497922577
0,3.0,141.0,136,1,1.0,1497922414,3.5,1497922713
0,3.0,141.0,160,1,1.0,1497922414,3.5,1497922873
0,3.0,141.0,180,1,1.0,1497922414,3.5,1497923053
0,3.0,142.0,0,1,1.0,1497922686,3.5,1497922686
0,3.0,142.0,46,1,1.0,1497922686,3.5,1497922732
0,3.0,142.0,157,1,1.0,1497922686,4.5,1497922889
0,3.0,142.0,225,1,1.0,1497922686,4.5,1497923114
0,3.0,143.0,,,1.0,,,
0,3.0,144.0,0,1,1.0,1497922424,3.5,1497922424
0,3.0,144.0,63,0,1.0,1497922424,10,1497922487
0,3.0,144.0,97,1,1.0,1497922424,6.5,1497922584
0,3.0,144.0,144,0,1.0,1497922424,11,1497922728
0,3.0,144.0,124,1,1.0,1497922424,4.5,1497922852
0,3.0,144.0,127,0,1.0,1497922424,4,1497922979
0,3.0,144.0,85,1,1.0,1497922424,5.5,1497923064
0,3.0,144.0,117,1,1.0,1497922424,5.5,1497923181
0,3.0,145.0,0,1,1.0,1497923170,6.5,1497923170
0,3.0,145.0,47,1,1.0,1497923170,6.5,1497923217
0,3.0,146.0,,,1.0,,,
0,3.0,147.0,,,1.0,,,
0,3.0,148.0,0,1,1.0,1497922403,4.5,1497922403
0,3.0,148.0,54,0,1.0,1497922403,9,1497922457
0,3.0,148.0,86,1,1.0,1497922403,5.5,1497922543
0,3.0,148.0,123,1,1.0,1497922403,4.5,1497922666
0,3.0,148.0,191,1,1.0,1497922403,4.5,1497922857
0,3.0,148.0,192,1,1.0,1497922403,4.5,1497923049
0,3.0,149.0,0,1,1.0,1497922537,3.5,1497922537
0,3.0,149.0,53,0,1.0,1497922537,3,1497922590
0,3.0,149.0,85,1,1.0,1497922537,3.5,1497922675
0,3.0,149.0,172,0,1.0,1497922537,4,1497922847
0,3.0,149.0,95,1,1.0,1497922537,3.5,1497922942
0,3.0,149.0,127,1,1.0,1497922537,3.5,1497923069
0,3.0,149.0,152,1,1.0,1497922537,2.5,1497923221
0,3.0,150.0,0,1,1.0,1497923210,2.5,1497923210
0,3.0,151.0,0,1,3.0,1497923275,5.5,1497923275
0,3.0,151.0,337,0,3.0,1497923275,7,1497923612
0,3.0,151.0,240,0,3.0,1497923275,6,1497923852
0,3.0,151.0,242,1,3.0,1497923275,4.5,1497924094
0,3.0,152.0,0,1,3.0,1497923285,2.5,1497923285
0,3.0,152.0,338,0,3.0,1497923285,8,1497923623
0,3.0,152.0,234,1,3.0,1497923285,4.5,1497923857
0,3.0,152.0,242,1,3.0,1497923285,4.5,1497924099
0,3.0,153.0,0,1,3.0,1497923296,4.5,1497923296
0,3.0,153.0,332,1,3.0,1497923296,4.5,1497923628
0,3.0,153.0,236,1,3.0,1497923296,5.5,1497923864
0,3.0,153.0,240,1,3.0,1497923296,4.5,1497924104
0,3.0,154.0,0,1,3.0,1497923306,2.5,1497923306
0,3.0,154.0,329,0,3.0,1497923306,3,1497923635
0,3.0,154.0,235,0,3.0,1497923306,3,1497923870
0,3.0,154.0,245,0,3.0,1497923306,8,1497924115
0,3.0,155.0,0,1,3.0,1497923316,2.5,1497923316
0,3.0,155.0,326,0,3.0,1497923316,4,1497923642
0,3.0,155.0,238,0,3.0,1497923316,6,1497923880
0,3.0,155.0,243,0,3.0,1497923316,5,1497924123
0,3.0,156.0,0,1,3.0,1497923327,3.5,1497923327
0,3.0,156.0,323,1,3.0,1497923327,7.5,1497923650
0,3.0,156.0,237,1,3.0,1497923327,5.5,1497923887
0,3.0,156.0,241,1,3.0,1497923327,4.5,1497924128
0,3.0,157.0,0,1,3.0,1497923339,4.5,1497923339
0,3.0,157.0,319,0,3.0,1497923339,5,1497923658
0,3.0,157.0,235,0,3.0,1497923339,3,1497923893
0,3.0,157.0,244,0,3.0,1497923339,6,1497924137
0,3.0,158.0,0,1,3.0,1497923349,2.5,1497923349
0,3.0,158.0,321,0,3.0,1497923349,9,1497923670
0,3.0,158.0,229,1,3.0,1497923349,4.5,1497923899
0,3.0,158.0,244,1,3.0,1497923349,5.5,1497924143
0,3.0,159.0,0,1,3.0,1497923360,3.5,1497923360
0,3.0,159.0,320,1,3.0,1497923360,9.5,1497923680
0,3.0,159.0,227,1,3.0,1497923360,7.5,1497923907
0,3.0,159.0,244,1,3.0,1497923360,7.5,1497924151
0,3.0,160.0,0,1,3.0,1497923371,3.5,1497923371
0,3.0,160.0,316,0,3.0,1497923371,4,1497923687
0,3.0,160.0,230,0,3.0,1497923371,6,1497923917
0,3.0,160.0,242,1,3.0,1497923371,6.5,1497924159
0,3.0,161.0,0,1,3.0,1497923384,5.5,1497923384
0,3.0,161.0,314,0,3.0,1497923384,8,1497923698
0,3.0,161.0,228,0,3.0,1497923384,5,1497923926
0,3.0,161.0,243,0,3.0,1497923384,6,1497924169
0,3.0,162.0,0,1,3.0,1497923395,3.5,1497923395
0,3.0,162.0,314,0,3.0,1497923395,7,1497923709
0,3.0,162.0,224,1,3.0,1497923395,6.5,1497923933
0,3.0,162.0,242,1,3.0,1497923395,4.5,1497924175
0,3.0,163.0,0,1,3.0,1497923406,3.5,1497923406
0,3.0,163.0,309,0,3.0,1497923406,3,1497923715
0,3.0,163.0,224,0,3.0,1497923406,3,1497923939
0,3.0,163.0,247,0,3.0,1497923406,8,1497924186
0,3.0,164.0,0,1,3.0,1497923416,3.5,1497923416
0,3.0,164.0,306,0,3.0,1497923416,4,1497923722
0,3.0,164.0,223,1,3.0,1497923416,4.5,1497923945
0,3.0,164.0,249,1,3.0,1497923416,6.5,1497924194
0,3.0,165.0,0,1,3.0,1497923426,2.5,1497923426
0,3.0,165.0,302,1,3.0,1497923426,5.5,1497923728
0,3.0,165.0,223,1,3.0,1497923426,4.5,1497923951
0,3.0,165.0,250,1,3.0,1497923426,5.5,1497924201
0,3.0,166.0,0,1,3.0,1497923437,3.5,1497923437
0,3.0,166.0,297,1,3.0,1497923437,5.5,1497923734
0,3.0,166.0,227,1,3.0,1497923437,9.5,1497923961
0,3.0,167.0,0,1,3.0,1497923448,3.5,1497923448
0,3.0,167.0,295,0,3.0,1497923448,5,1497923743
0,3.0,167.0,229,0,3.0,1497923448,7,1497923972
0,3.0,168.0,0,0,3.0,1497923462,5,1497923462
0,3.0,168.0,290,0,3.0,1497923462,6,1497923752
0,3.0,168.0,231,1,3.0,1497923462,10.5,1497923983
0,3.0,169.0,0,1,3.0,1497923472,2.5,1497923472
0,3.0,169.0,286,0,3.0,1497923472,2,1497923758
0,3.0,169.0,234,0,3.0,1497923472,6,1497923992
0,3.0,170.0,0,1,3.0,1497923485,5.5,1497923485
0,3.0,170.0,280,0,3.0,1497923485,4,1497923765
0,3.0,170.0,234,0,3.0,1497923485,4,1497923999
0,3.0,171.0,0,1,3.0,1497923499,6.5,1497923499
0,3.0,171.0,273,0,3.0,1497923499,3,1497923772
0,3.0,171.0,239,0,3.0,1497923499,8,1497924011
0,3.0,172.0,0,1,3.0,1497923511,4.5,1497923511
0,3.0,172.0,268,0,3.0,1497923511,3,1497923779
0,3.0,172.0,238,0,3.0,1497923511,3,1497924017
0,3.0,173.0,0,1,3.0,1497923520,1.5,1497923520
0,3.0,173.0,265,0,3.0,1497923520,3,1497923785
0,3.0,173.0,243,0,3.0,1497923520,8,1497924028
0,3.0,174.0,0,1,3.0,1497923532,4.5,1497923532
0,3.0,174.0,260,0,3.0,1497923532,3,1497923792
0,3.0,174.0,242,0,3.0,1497923532,3,1497924034
0,3.0,175.0,0,1,3.0,1497923543,3.5,1497923543
0,3.0,175.0,257,0,3.0,1497923543,5,1497923800
0,3.0,175.0,243,1,3.0,1497923543,8.5,1497924043
0,3.0,176.0,0,1,3.0,1497923553,2.5,1497923553
0,3.0,176.0,262,0,3.0,1497923553,12,1497923815
0,3.0,176.0,234,1,3.0,1497923553,5.5,1497924049
0,3.0,177.0,0,1,3.0,1497923563,2.5,1497923563
0,3.0,177.0,257,0,3.0,1497923563,2,1497923820
0,3.0,177.0,234,1,3.0,1497923563,4.5,1497924054
0,3.0,178.0,0,1,3.0,1497923574,3.5,1497923574
0,3.0,178.0,253,0,3.0,1497923574,4,1497923827
0,3.0,178.0,236,0,3.0,1497923574,6,1497924063
0,3.0,179.0,0,0,3.0,1497923587,4,1497923587
0,3.0,179.0,248,0,3.0,1497923587,4,1497923835
0,3.0,179.0,245,0,3.0,1497923587,14,1497924080
0,3.0,180.0,0,0,3.0,1497923602,5,1497923602
0,3.0,180.0,241,0,3.0,1497923602,5,1497923843
0,3.0,180.0,245,0,3.0,1497923602,5,1497924088
0,4.0,181.0,,,1.0,,,
0,4.0,182.0,0,1,1.0,1497922460,5.5,1497922460
0,4.0,182.0,53,0,1.0,1497922460,9,1497922513
0,4.0,182.0,102,1,1.0,1497922460,15.5,1497922615
0,4.0,182.0,134,1,1.0,1497922460,16.5,1497922749
0,4.0,182.0,195,0,1.0,1497922460,6,1497922944
0,4.0,182.0,110,0,1.0,1497922460,9,1497923054
0,4.0,182.0,98,0,1.0,1497922460,5,1497923152
0,4.0,182.0,85,1,1.0,1497922460,2.5,1497923237
0,4.0,182.0,122,0,1.0,1497922460,7,1497923359
0,4.0,183.0,,,1.0,,,
0,4.0,184.0,,,1.0,,,
0,4.0,185.0,,,1.0,,,
0,4.0,186.0,,,1.0,,,
0,4.0,187.0,,,1.0,,,
0,4.0,188.0,,,1.0,,,
0,4.0,189.0,,,1.0,,,
0,4.0,190.0,,,1.0,,,
0,4.0,191.0,,,1.0,,,
0,4.0,192.0,0,0,1.0,1497922404,9,1497922404
0,4.0,192.0,84,0,1.0,1497922404,16,1497922488
0,4.0,192.0,1,0,1.0,1497922404,17,1497922489
0,4.0,192.0,58,0,1.0,1497922404,15,1497922547
0,4.0,192.0,49,1,1.0,1497922404,7.5,1497922596
0,4.0,192.0,94,1,1.0,1497922404,5.5,1497922690
0,4.0,192.0,148,1,1.0,1497922404,6.5,1497922838
0,4.0,192.0,162,1,1.0,1497922404,9.5,1497923000
0,4.0,192.0,209,0,1.0,1497922404,15,1497923209
0,4.0,192.0,140,1,1.0,1497922404,5.5,1497923349
0,4.0,193.0,,,1.0,,,
0,4.0,194.0,,,1.0,,,
0,4.0,195.0,0,0,1.0,1497922784,5,1497922784
0,4.0,195.0,72,0,1.0,1497922784,14,1497922856
0,4.0,195.0,61,0,1.0,1497922784,14,1497922917
0,4.0,195.0,73,1,1.0,1497922784,12.5,1497922990
0,4.0,195.0,101,0,1.0,1497922784,15,1497923091
0,4.0,195.0,92,1,1.0,1497922784,7.5,1497923183
0,4.0,195.0,150,0,1.0,1497922784,14,1497923333
0,4.0,195.0,108,1,1.0,1497922784,15.5,1497923441
0,4.0,196.0,,,1.0,,,
0,4.0,197.0,0,0,1.0,1497922568,12,1497922568
0,4.0,197.0,77,0,1.0,1497922568,15,1497922645
0,4.0,197.0,55,1,1.0,1497922568,9.5,1497922700
0,4.0,197.0,116,1,1.0,1497922568,13.5,1497922816
0,4.0,197.0,153,0,1.0,1497922568,14,1497922969
0,4.0,197.0,104,0,1.0,1497922568,12,1497923073
0,4.0,197.0,97,0,1.0,1497922568,15,1497923170
0,4.0,197.0,87,1,1.0,1497922568,10.5,1497923257
0,4.0,197.0,134,1,1.0,1497922568,10.5,1497923391
0,4.0,198.0,0,1,1.0,1497922424,1.5,1497922424
0,4.0,198.0,7,1,1.0,1497922424,8.5,1497922431
0,4.0,198.0,194,1,1.0,1497922424,9.5,1497922625
0,4.0,198.0,1,1,1.0,1497922424,10.5,1497922626
0,4.0,198.0,263,0,1.0,1497922424,11,1497922889
0,4.0,198.0,147,0,1.0,1497922424,3,1497923036
0,4.0,198.0,106,0,1.0,1497922424,13,1497923142
0,4.0,198.0,1,0,1.0,1497922424,14,1497923143
0,4.0,198.0,0,0,1.0,1497922424,14,1497923143
0,4.0,198.0,0,0,1.0,1497922424,14,1497923143
0,4.0,198.0,0,0,1.0,1497922424,14,1497923143
0,4.0,198.0,1,0,1.0,1497922424,15,1497923144
0,4.0,198.0,0,0,1.0,1497922424,15,1497923144
0,4.0,198.0,0,0,1.0,1497922424,15,1497923144
0,4.0,198.0,0,0,1.0,1497922424,15,1497923144
0,4.0,198.0,31,1,1.0,1497922424,4.5,1497923175
0,4.0,198.0,53,0,1.0,1497922424,15,1497923228
0,4.0,198.0,47,0,1.0,1497922424,14,1497923275
0,4.0,198.0,40,0,1.0,1497922424,11,1497923315
0,4.0,198.0,28,0,1.0,1497922424,6,1497923343
0,4.0,198.0,19,1,1.0,1497922424,2.5,1497923362
0,4.0,198.0,46,1,1.0,1497922424,7.5,1497923408
0,4.0,199.0,,,1.0,,,
0,4.0,200.0,0,1,1.0,1497922446,2.5,1497922446
0,4.0,200.0,55,1,1.0,1497922446,11.5,1497922501
0,4.0,200.0,183,0,1.0,1497922446,15,1497922684
0,4.0,200.0,147,0,1.0,1497922446,7,1497922831
0,4.0,200.0,104,0,1.0,1497922446,5,1497922935
0,4.0,200.0,69,0,1.0,1497922446,1,1497923004
0,4.0,200.0,0,0,1.0,1497922446,1,1497923004
0,4.0,200.0,1,0,1.0,1497922446,2,1497923005
0,4.0,200.0,37,1,1.0,1497922446,5.5,1497923042
0,4.0,200.0,73,1,1.0,1497922446,4.5,1497923115
0,4.0,200.0,119,1,1.0,1497922446,5.5,1497923234
0,4.0,200.0,146,0,1.0,1497922446,15,1497923380
0,4.0,201.0,,,1.0,,,
0,4.0,202.0,,,1.0,,,
0,4.0,203.0,0,1,1.0,1497922761,2.5,1497922761
0,4.0,203.0,60,1,1.0,1497922761,4.5,1497922821
0,4.0,203.0,190,0,1.0,1497922761,3,1497923011
0,4.0,203.0,114,0,1.0,1497922761,6,1497923125
0,4.0,203.0,121,1,1.0,1497922761,8.5,1497923246
0,4.0,203.0,179,0,1.0,1497922761,4,1497923425
0,4.0,204.0,0,1,1.0,1497922416,4.5,1497922416
0,4.0,204.0,53,1,1.0,1497922416,8.5,1497922469
0,4.0,204.0,188,1,1.0,1497922416,11.5,1497922657
0,4.0,204.0,242,1,1.0,1497922416,8.5,1497922899
0,4.0,204.0,292,0,1.0,1497922416,5,1497923191
0,4.0,204.0,226,0,1.0,1497922416,5,1497923417
0,4.0,205.0,,,1.0,,,
0,4.0,206.0,0,1,1.0,1497922529,9.5,1497922529
0,4.0,206.0,58,0,1.0,1497922529,15,1497922587
0,4.0,206.0,1,0,1.0,1497922529,16,1497922588
0,4.0,206.0,78,0,1.0,1497922529,5,1497922666
0,4.0,206.0,66,0,1.0,1497922529,15,1497922732
0,4.0,206.0,70,0,1.0,1497922529,15,1497922802
0,4.0,206.0,73,0,1.0,1497922529,15,1497922875
0,4.0,206.0,50,0,1.0,1497922529,4,1497922925
0,4.0,206.0,52,0,1.0,1497922529,4,1497922977
0,4.0,206.0,52,0,1.0,1497922529,15,1497923029
0,4.0,206.0,29,0,1.0,1497922529,1,1497923058
0,4.0,206.0,48,1,1.0,1497922529,14.5,1497923106
0,4.0,206.0,2,1,1.0,1497922529,16.5,1497923108
0,4.0,206.0,0,1,1.0,1497922529,16.5,1497923108
0,4.0,206.0,0,1,1.0,1497922529,16.5,1497923108
0,4.0,206.0,1,1,1.0,1497922529,17.5,1497923109
0,4.0,206.0,0,1,1.0,1497922529,17.5,1497923109
0,4.0,206.0,184,0,1.0,1497922529,14,1497923293
0,4.0,206.0,107,0,1.0,1497922529,6,1497923400
0,4.0,207.0,,,1.0,,,
0,4.0,208.0,,,1.0,,,
0,4.0,209.0,0,1,1.0,1497922714,5.5,1497922714
0,4.0,209.0,53,1,1.0,1497922714,3.5,1497922767
0,4.0,209.0,184,1,1.0,1497922714,6.5,1497922951
0,4.0,209.0,350,1,1.0,1497922714,6.5,1497923301
0,4.0,210.0,,,1.0,,,
0,4.0,211.0,0,1,3.0,1497923488,2.5,1497923488
0,4.0,211.0,397,0,3.0,1497923488,15,1497923885
0,4.0,212.0,0,1,3.0,1497923497,1.5,1497923497
0,4.0,212.0,396,0,3.0,1497923497,5,1497923893
0,4.0,213.0,0,1,3.0,1497923508,4.5,1497923508
0,4.0,213.0,392,0,3.0,1497923508,4,1497923900
0,4.0,214.0,0,1,3.0,1497923518,3.5,1497923518
0,4.0,214.0,388,0,3.0,1497923518,2,1497923906
0,4.0,215.0,0,0,3.0,1497923536,9,1497923536
0,4.0,215.0,378,0,3.0,1497923536,5,1497923914
0,4.0,216.0,0,1,3.0,1497923551,6.5,1497923551
0,4.0,216.0,374,0,3.0,1497923551,8,1497923925
0,4.0,217.0,0,1,3.0,1497923570,10.5,1497923570
0,4.0,217.0,362,0,3.0,1497923570,3,1497923932
0,4.0,218.0,0,1,3.0,1497923581,2.5,1497923581
0,4.0,218.0,357,0,3.0,1497923581,3,1497923938
0,4.0,219.0,0,1,3.0,1497923596,6.5,1497923596
0,4.0,219.0,348,0,3.0,1497923596,3,1497923944
0,4.0,220.0,0,1,3.0,1497923610,5.5,1497923610
0,4.0,220.0,340,0,3.0,1497923610,3,1497923950
0,4.0,221.0,0,1,3.0,1497923623,4.5,1497923623
0,4.0,221.0,335,0,3.0,1497923623,5,1497923958
0,4.0,222.0,0,1,3.0,1497923635,3.5,1497923635
0,4.0,222.0,329,0,3.0,1497923635,3,1497923964
0,4.0,223.0,0,1,3.0,1497923649,4.5,1497923649
0,4.0,223.0,320,0,3.0,1497923649,2,1497923969
0,4.0,224.0,0,1,3.0,1497923660,2.5,1497923660
0,4.0,224.0,318,1,3.0,1497923660,8.5,1497923978
0,4.0,225.0,0,1,3.0,1497923672,3.5,1497923672
0,4.0,225.0,310,0,3.0,1497923672,0,1497923982
0,4.0,226.0,0,1,3.0,1497923686,5.5,1497923686
0,4.0,226.0,300,0,3.0,1497923686,1,1497923986
0,4.0,226.0,1,0,3.0,1497923686,2,1497923987
0,4.0,226.0,0,0,3.0,1497923686,2,1497923987
0,4.0,226.0,0,0,3.0,1497923686,2,1497923987
0,4.0,226.0,0,0,3.0,1497923686,2,1497923987
0,4.0,226.0,0,0,3.0,1497923686,2,1497923987
0,4.0,226.0,1,0,3.0,1497923686,3,1497923988
0,4.0,226.0,0,0,3.0,1497923686,3,1497923988
0,4.0,226.0,0,0,3.0,1497923686,3,1497923988
0,4.0,226.0,0,0,3.0,1497923686,3,1497923988
0,4.0,226.0,1,0,3.0,1497923686,4,1497923989
0,4.0,226.0,0,0,3.0,1497923686,4,1497923989
0,4.0,226.0,1,0,3.0,1497923686,5,1497923990
0,4.0,226.0,0,0,3.0,1497923686,5,1497923990
0,4.0,226.0,0,0,3.0,1497923686,5,1497923990
0,4.0,226.0,1,0,3.0,1497923686,6,1497923991
0,4.0,226.0,0,0,3.0,1497923686,6,1497923991
0,4.0,226.0,0,0,3.0,1497923686,6,1497923991
0,4.0,226.0,0,0,3.0,1497923686,6,1497923991
0,4.0,226.0,1,0,3.0,1497923686,7,1497923992
0,4.0,226.0,0,0,3.0,1497923686,7,1497923992
0,4.0,226.0,0,0,3.0,1497923686,7,1497923992
0,4.0,226.0,0,0,3.0,1497923686,7,1497923992
0,4.0,226.0,1,0,3.0,1497923686,8,1497923993
0,4.0,226.0,0,0,3.0,1497923686,8,1497923993
0,4.0,226.0,1,0,3.0,1497923686,9,1497923994
0,4.0,226.0,0,0,3.0,1497923686,9,1497923994
0,4.0,226.0,0,0,3.0,1497923686,9,1497923994
0,4.0,226.0,1,0,3.0,1497923686,10,1497923995
0,4.0,226.0,0,0,3.0,1497923686,10,1497923995
0,4.0,226.0,0,0,3.0,1497923686,10,1497923995
0,4.0,226.0,0,0,3.0,1497923686,10,1497923995
0,4.0,226.0,1,0,3.0,1497923686,11,1497923996
0,4.0,226.0,0,0,3.0,1497923686,11,1497923996
0,4.0,226.0,0,0,3.0,1497923686,11,1497923996
0,4.0,226.0,0,0,3.0,1497923686,11,1497923996
0,4.0,226.0,1,0,3.0,1497923686,12,1497923997
0,4.0,226.0,0,0,3.0,1497923686,12,1497923997
0,4.0,226.0,0,0,3.0,1497923686,12,1497923997
0,4.0,226.0,1,0,3.0,1497923686,13,1497923998
0,4.0,226.0,0,0,3.0,1497923686,13,1497923998
0,4.0,226.0,0,0,3.0,1497923686,13,1497923998
0,4.0,226.0,1,0,3.0,1497923686,14,1497923999
0,4.0,226.0,0,0,3.0,1497923686,14,1497923999
0,4.0,226.0,0,0,3.0,1497923686,14,1497923999
0,4.0,226.0,0,0,3.0,1497923686,14,1497923999
0,4.0,226.0,1,0,3.0,1497923686,15,1497924000
0,4.0,226.0,0,0,3.0,1497923686,15,1497924000
0,4.0,226.0,0,0,3.0,1497923686,15,1497924000
0,4.0,226.0,0,0,3.0,1497923686,15,1497924000
0,4.0,226.0,1,0,3.0,1497923686,16,1497924001
0,4.0,226.0,0,0,3.0,1497923686,16,1497924001
0,4.0,226.0,1,0,3.0,1497923686,17,1497924002
0,4.0,226.0,0,0,3.0,1497923686,17,1497924002
0,4.0,226.0,0,0,3.0,1497923686,17,1497924002
0,4.0,226.0,0,0,3.0,1497923686,17,1497924002
0,4.0,226.0,1,0,3.0,1497923686,18,1497924003
0,4.0,226.0,0,0,3.0,1497923686,18,1497924003
0,4.0,226.0,0,0,3.0,1497923686,18,1497924003
0,4.0,226.0,1,0,3.0,1497923686,19,1497924004
0,4.0,226.0,0,0,3.0,1497923686,19,1497924004
0,4.0,226.0,0,0,3.0,1497923686,19,1497924004
0,4.0,226.0,0,0,3.0,1497923686,19,1497924004
0,4.0,226.0,1,0,3.0,1497923686,20,1497924005
0,4.0,226.0,0,0,3.0,1497923686,20,1497924005
0,4.0,226.0,1,0,3.0,1497923686,21,1497924006
0,4.0,226.0,0,0,3.0,1497923686,21,1497924006
0,4.0,226.0,0,0,3.0,1497923686,21,1497924006
0,4.0,226.0,1,0,3.0,1497923686,22,1497924007
0,4.0,226.0,0,0,3.0,1497923686,22,1497924007
0,4.0,226.0,1,0,3.0,1497923686,23,1497924008
0,4.0,226.0,0,0,3.0,1497923686,23,1497924008
0,4.0,226.0,1,0,3.0,1497923686,24,1497924009
0,4.0,226.0,0,0,3.0,1497923686,24,1497924009
0,4.0,226.0,0,0,3.0,1497923686,24,1497924009
0,4.0,227.0,0,1,3.0,1497923697,2.5,1497923697
0,4.0,228.0,0,1,3.0,1497923714,8.5,1497923714
0,4.0,229.0,0,1,3.0,1497923727,4.5,1497923727
0,4.0,230.0,0,1,3.0,1497923741,5.5,1497923741
0,4.0,231.0,0,1,3.0,1497923757,7.5,1497923757
0,4.0,232.0,0,1,3.0,1497923769,3.5,1497923769
0,4.0,233.0,0,1,3.0,1497923781,2.5,1497923781
0,4.0,234.0,0,1,3.0,1497923791,1.5,1497923791
0,4.0,235.0,0,1,3.0,1497923804,4.5,1497923804
0,4.0,236.0,0,1,3.0,1497923820,7.5,1497923820
0,4.0,237.0,0,1,3.0,1497923831,2.5,1497923831
0,4.0,238.0,0,1,3.0,1497923843,3.5,1497923843
0,4.0,239.0,0,1,3.0,1497923854,2.5,1497923854
0,4.0,240.0,0,1,3.0,1497923867,3.5,1497923867
0,6.0,301.0,0,1,3.0,1497922293,7.5,1497922293
0,6.0,301.0,372,0,3.0,1497922293,6,1497922665
0,6.0,301.0,369,0,3.0,1497922293,4,1497923034
0,6.0,301.0,316,0,3.0,1497922293,9,1497923350
0,6.0,302.0,0,1,3.0,1497922305,5.5,1497922305
0,6.0,302.0,378,0,3.0,1497922305,15,1497922683
0,6.0,302.0,365,0,3.0,1497922305,11,1497923048
0,6.0,302.0,311,0,3.0,1497922305,6,1497923359
