Row	Sample	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	Step Duration (sec)	Correct Step Duration (sec)	Error Step Duration (sec)	First Attempt	Incorrects	Hints	Corrects	Condition	KC (Default)	Opportunity (Default)	Predicted Error Rate (Default)	KC (Single-KC)	Opportunity (Single-KC)	Predicted Error Rate (Single-KC)	KC (Unique-step)	Opportunity (Unique-step)	Predicted Error Rate (Unique-step)
339	Leitner	1_14	Unit 12	Rise_in_temperature	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Rise_in_temperature	1	0.2270	Single-KC	24	0.3461	KC6	1	0.2269
340	Leitner	1_14	Unit 12	Rise_in_temperature	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Rise_in_temperature	2	0.2270	Single-KC	25	0.3461	KC6	2	0.2269
341	Leitner	1_14	Unit 12	Sun	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Sun	1	0.2185	Single-KC	26	0.3461	KC1	1	0.2185
342	Leitner	1_14	Unit 12	Sun	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Sun	2	0.2185	Single-KC	27	0.3461	KC1	2	0.2185
343	Leitner	1_14	Unit 12	To_get_on_well	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_get_on_well	1	0.3063	Single-KC	28	0.3461	KC30	1	0.3062
344	Leitner	1_14	Unit 12	To_get_on_well	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_get_on_well	2	0.3063	Single-KC	29	0.3461	KC30	2	0.3062
345	Leitner	1_14	Unit 12	To_get_on_well	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_get_on_well	3	0.3063	Single-KC	30	0.3461	KC30	3	0.3062
346	Leitner	1_14	Unit 12	Lack	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Lack	1	0.3524	Single-KC	31	0.3461	KC29	1	0.3524
347	Leitner	1_14	Unit 12	Lack	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Lack	2	0.3524	Single-KC	32	0.3461	KC29	2	0.3524
348	Leitner	1_14	Unit 12	Company_employee	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Company_employee	1	0.3432	Single-KC	33	0.3461	KC18	1	0.3431
349	Leitner	1_14	Unit 12	Company_employee	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Company_employee	2	0.3303	Single-KC	34	0.3461	KC18	2	0.3302
350	Leitner	1_14	Unit 12	Company_employee	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Company_employee	3	0.3176	Single-KC	35	0.3461	KC18	3	0.3176
351	Leitner	1_14	Unit 12	Company_employee	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Company_employee	4	0.3052	Single-KC	36	0.3461	KC18	4	0.3052
352	Leitner	1_14	Unit 12	Company_employee	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Company_employee	5	0.2931	Single-KC	37	0.3461	KC18	5	0.2931
353	Leitner	1_14	Unit 12	Declining_birth_rate	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Declining_birth_rate	2	0.4069	Single-KC	38	0.3461	KC32	2	0.4069
354	Leitner	1_14	Unit 12	Declining_birth_rate	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Declining_birth_rate	3	0.4012	Single-KC	39	0.3461	KC32	3	0.4011
355	Leitner	1_14	Unit 12	Declining_birth_rate	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Declining_birth_rate	4	0.3955	Single-KC	40	0.3461	KC32	4	0.3954
356	Leitner	1_14	Unit 12	Declining_birth_rate	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Declining_birth_rate	5	0.3898	Single-KC	41	0.3461	KC32	5	0.3897
357	Leitner	1_14	Unit 12	Declining_birth_rate	6	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Declining_birth_rate	6	0.3841	Single-KC	42	0.3461	KC32	6	0.3840
358	Leitner	1_14	Unit 12	To_be_healed	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_be_healed	1	0.3267	Single-KC	43	0.3461	KC10	1	0.3267
359	Leitner	1_14	Unit 12	To_be_healed	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	To_be_healed	2	0.3267	Single-KC	44	0.3461	KC10	2	0.3267
360	Leitner	1_14	Unit 12	To_be_healed	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_be_healed	3	0.3267	Single-KC	45	0.3461	KC10	3	0.3267
361	Leitner	1_14	Unit 12	To_be_healed	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_be_healed	4	0.3267	Single-KC	46	0.3461	KC10	4	0.3267
362	Leitner	1_14	Unit 12	To_be_healed	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_be_healed	5	0.3267	Single-KC	47	0.3461	KC10	5	0.3267
363	Leitner	1_14	Unit 12	Pension	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Pension	1	0.2332	Single-KC	48	0.3461	KC21	1	0.2332
364	Leitner	1_14	Unit 12	Pension	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Pension	2	0.2332	Single-KC	49	0.3461	KC21	2	0.2332
365	Leitner	1_14	Unit 12	Pension	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Pension	3	0.2332	Single-KC	50	0.3461	KC21	3	0.2332
366	Leitner	1_14	Unit 12	Pension	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Pension	4	0.2332	Single-KC	51	0.3461	KC21	4	0.2332
367	Leitner	1_14	Unit 12	Pension	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Pension	5	0.2332	Single-KC	52	0.3461	KC21	5	0.2332
368	Leitner	1_14	Unit 12	Pension	6	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Pension	6	0.2332	Single-KC	53	0.3461	KC21	6	0.2332
369	Leitner	1_14	Unit 12	To_proceed	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_proceed	2	0.2765	Single-KC	54	0.3461	KC26	2	0.2765
370	Leitner	1_14	Unit 12	To_proceed	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_proceed	3	0.2732	Single-KC	55	0.3461	KC26	3	0.2732
371	Leitner	1_14	Unit 12	Warming	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Warming	1	0.3474	Single-KC	56	0.3461	KC47	1	0.3473
372	Leitner	1_14	Unit 12	Air	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Air	1	0.2166	Single-KC	57	0.3461	KC41	1	0.2166
373	Leitner	1_14	Unit 12	Air	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Air	2	0.2166	Single-KC	58	0.3461	KC41	2	0.2166
374	Leitner	1_14	Unit 12	Conservation	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Conservation	1	0.2109	Single-KC	59	0.3461	KC33	1	0.2108
375	Leitner	1_14	Unit 12	Conservation	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Conservation	2	0.2109	Single-KC	60	0.3461	KC33	2	0.2108
376	Leitner	1_14	Unit 12	Conservation	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Conservation	3	0.2109	Single-KC	61	0.3461	KC33	3	0.2108
377	Leitner	1_14	Unit 12	Accounting	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Accounting	1	0.2689	Single-KC	62	0.3461	KC55	1	0.2689
378	Leitner	1_14	Unit 12	Accounting	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Accounting	2	0.2587	Single-KC	63	0.3461	KC55	2	0.2586
379	Leitner	1_14	Unit 12	Accounting	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Accounting	3	0.2487	Single-KC	64	0.3461	KC55	3	0.2486
380	Leitner	1_14	Unit 12	Accounting	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Accounting	4	0.2389	Single-KC	65	0.3461	KC55	4	0.2389
381	Leitner	1_14	Unit 12	Accounting	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Accounting	5	0.2294	Single-KC	66	0.3461	KC55	5	0.2294
382	Leitner	1_14	Unit 12	Ultraviolet	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Ultraviolet	1	0.5117	Single-KC	67	0.3461	KC57	1	0.5117
383	Leitner	1_14	Unit 12	Ultraviolet	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Ultraviolet	2	0.5117	Single-KC	68	0.3461	KC57	2	0.5117
384	Leitner	1_14	Unit 12	Ultraviolet	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Ultraviolet	3	0.5117	Single-KC	69	0.3461	KC57	3	0.5117
385	Leitner	1_14	Unit 12	Ultraviolet	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Ultraviolet	4	0.5117	Single-KC	70	0.3461	KC57	4	0.5117
386	Leitner	1_14	Unit 12	Ultraviolet	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Ultraviolet	5	0.5117	Single-KC	71	0.3461	KC57	5	0.5117
387	Leitner	1_14	Unit 12	Ultraviolet	6	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Ultraviolet	6	0.5117	Single-KC	72	0.3461	KC57	6	0.5117
388	Leitner	1_14	Unit 12	Co2	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Co2	1	0.2424	Single-KC	73	0.3461	KC20	1	0.2423
389	Leitner	1_14	Unit 12	Co2	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Co2	2	0.2424	Single-KC	74	0.3461	KC20	2	0.2423
390	Leitner	1_14	Unit 12	Co2	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Co2	3	0.2424	Single-KC	75	0.3461	KC20	3	0.2423
391	Leitner	1_14	Unit 12	Co2	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Co2	4	0.2424	Single-KC	76	0.3461	KC20	4	0.2423
392	Leitner	1_14	Unit 12	Co2	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Co2	5	0.2424	Single-KC	77	0.3461	KC20	5	0.2423
393	Leitner	1_14	Unit 12	Co2	6	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Co2	6	0.2424	Single-KC	78	0.3461	KC20	6	0.2423
394	Leitner	1_14	Unit 12	Co2	7	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Co2	7	0.2424	Single-KC	79	0.3461	KC20	7	0.2423
395	Leitner	1_14	Unit 12	Ageing_society	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Ageing_society	1	0.2172	Single-KC	80	0.3461	KC43	1	0.2171
396	Leitner	1_14	Unit 12	Ageing_society	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Ageing_society	2	0.2172	Single-KC	81	0.3461	KC43	2	0.2171
397	Leitner	1_14	Unit 12	Lonely	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Lonely	1	0.1402	Single-KC	82	0.3461	KC27	1	0.1402
398	Leitner	1_14	Unit 12	Economics	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Economics	1	0.2359	Single-KC	83	0.3461	KC5	1	0.2359
399	Leitner	1_14	Unit 12	Economics	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Economics	2	0.2359	Single-KC	84	0.3461	KC5	2	0.2359
400	Leitner	1_14	Unit 12	Economics	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Economics	3	0.2359	Single-KC	85	0.3461	KC5	3	0.2359
401	Leitner	1_14	Unit 12	Economics	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Economics	4	0.2359	Single-KC	86	0.3461	KC5	4	0.2359
402	Leitner	1_14	Unit 12	Economics	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Economics	5	0.2359	Single-KC	87	0.3461	KC5	5	0.2359
403	Leitner	1_14	Unit 12	Economics	6	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Economics	6	0.2359	Single-KC	88	0.3461	KC5	6	0.2359
404	Leitner	1_14	Unit 12	To_get_a_license	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_get_a_license	1	0.3002	Single-KC	89	0.3461	KC60	1	0.3100
405	Leitner	1_14	Unit 12	To_get_a_license	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	To_get_a_license	2	0.2837	Single-KC	90	0.3461	KC60	2	0.2873
406	Leitner	1_14	Unit 12	To_get_a_license	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_get_a_license	3	0.2678	Single-KC	91	0.3461	KC60	3	0.2657
407	Leitner	1_14	Unit 12	Average	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Average	1	0.3315	Single-KC	92	0.3461	KC31	1	0.3315
408	Leitner	1_14	Unit 12	Average	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Average	2	0.3315	Single-KC	93	0.3461	KC31	2	0.3315
409	Leitner	1_14	Unit 12	Average	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Average	3	0.3315	Single-KC	94	0.3461	KC31	3	0.3315
410	Leitner	1_14	Unit 12	Average	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Average	4	0.3315	Single-KC	95	0.3461	KC31	4	0.3315
411	Leitner	1_14	Unit 12	Atomic_energy	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Atomic_energy	1	0.4484	Single-KC	96	0.3461	KC22	1	0.4483
412	Leitner	1_14	Unit 12	Atomic_energy	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Atomic_energy	2	0.4484	Single-KC	97	0.3461	KC22	2	0.4483
413	Leitner	1_14	Unit 12	Atomic_energy	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Atomic_energy	3	0.4484	Single-KC	98	0.3461	KC22	3	0.4483
414	Leitner	1_14	Unit 12	To_lose	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	To_lose	2	0.3738	Single-KC	99	0.3461	KC2	2	0.3737
415	Leitner	1_14	Unit 12	To_lose	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	To_lose	3	0.3738	Single-KC	100	0.3461	KC2	3	0.3737
416	Leitner	1_14	Unit 12	To_lose	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_lose	4	0.3738	Single-KC	101	0.3461	KC2	4	0.3737
417	Leitner	1_14	Unit 12	To_lose	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	To_lose	5	0.3738	Single-KC	102	0.3461	KC2	5	0.3737
418	Leitner	1_14	Unit 12	To_lose	6	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_lose	6	0.3738	Single-KC	103	0.3461	KC2	6	0.3737
419	Leitner	1_14	Unit 12	To_lose	7	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_lose	7	0.3738	Single-KC	104	0.3461	KC2	7	0.3737
420	Leitner	1_14	Unit 12	To_lose	8	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_lose	8	0.3738	Single-KC	105	0.3461	KC2	8	0.3737
421	Leitner	1_16	Unit 12	To_disappear	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0.2	0.2	.	correct	0	0	1	leitner_2 (2_2)	To_disappear	1	0.3964	Single-KC	1	0.3834	KC23	1	0.3964
422	Leitner	1_16	Unit 12	To_disappear	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0.2	.	0.2	incorrect	1	0	0	leitner_2 (2_2)	To_disappear	2	0.3964	Single-KC	2	0.3834	KC23	2	0.3964
423	Leitner	1_16	Unit 12	To_disappear	3	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0.2	0.2	.	correct	0	0	1	leitner_2 (2_2)	To_disappear	3	0.3964	Single-KC	3	0.3834	KC23	3	0.3964
424	Leitner	1_16	Unit 12	To_disappear	4	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0.2	0.2	.	correct	0	0	1	leitner_2 (2_2)	To_disappear	4	0.3964	Single-KC	4	0.3834	KC23	4	0.3964
425	Leitner	1_16	Unit 12	To_disappear	5	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0.2	0.2	.	correct	0	0	1	leitner_2 (2_2)	To_disappear	5	0.3964	Single-KC	5	0.3834	KC23	5	0.3964
426	Leitner	1_16	Unit 12	Value	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	leitner_2 (2_2)	Value	1	0.3295	Single-KC	6	0.3834	KC46	1	0.3295
427	Leitner	1_16	Unit 12	Value	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	leitner_2 (2_2)	Value	2	0.3295	Single-KC	7	0.3834	KC46	2	0.3295
428	Leitner	1_16	Unit 12	Value	3	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Value	3	0.3295	Single-KC	8	0.3834	KC46	3	0.3295
429	Leitner	1_16	Unit 12	Value	4	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	leitner_2 (2_2)	Value	4	0.3295	Single-KC	9	0.3834	KC46	4	0.3295
430	Leitner	1_16	Unit 12	Wind-force	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	leitner_2 (2_2)	Wind-force	1	0.4224	Single-KC	10	0.3834	KC54	1	0.4223
431	Leitner	1_16	Unit 12	Wind-force	2	1	1970-01-18 03:05:24	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Wind-force	2	0.4224	Single-KC	11	0.3834	KC54	2	0.4223
432	Leitner	1_16	Unit 12	Wind-force	3	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	leitner_2 (2_2)	Wind-force	3	0.4224	Single-KC	12	0.3834	KC54	3	0.4223
433	Leitner	1_16	Unit 12	Wind-force	4	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	leitner_2 (2_2)	Wind-force	4	0.4224	Single-KC	13	0.3834	KC54	4	0.4223
434	Leitner	1_16	Unit 12	Wind-force	5	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	leitner_2 (2_2)	Wind-force	5	0.4224	Single-KC	14	0.3834	KC54	5	0.4223
435	Leitner	1_16	Unit 12	Solitude	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	leitner_2 (2_2)	Solitude	1	0.4365	Single-KC	15	0.3834	KC56	1	0.4365
436	Leitner	1_16	Unit 12	Purpose	1	1	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	leitner_2 (2_2)	Purpose	1	0.4584	Single-KC	16	0.3834	KC24	1	0.4584
