Row	Sample	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	Step Duration (sec)	Correct Step Duration (sec)	Error Step Duration (sec)	First Attempt	Incorrects	Hints	Corrects	Condition	KC (Default)	Opportunity (Default)	Predicted Error Rate (Default)	KC (Single-KC)	Opportunity (Single-KC)	Predicted Error Rate (Single-KC)	KC (Unique-step)	Opportunity (Unique-step)	Predicted Error Rate (Unique-step)
246	EFC	1_3	Unit 12	To_get_on_well	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	To_get_on_well	1	0.3256	Single-KC	36	0.3648	KC30	1	0.3257
247	EFC	1_3	Unit 12	To_get_on_well	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	To_get_on_well	2	0.3256	Single-KC	37	0.3648	KC30	2	0.3257
248	EFC	1_3	Unit 12	Company_employee	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Company_employee	1	0.3636	Single-KC	38	0.3648	KC18	1	0.3638
249	EFC	1_3	Unit 12	Company_employee	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Company_employee	2	0.3504	Single-KC	39	0.3648	KC18	2	0.3505
250	EFC	1_3	Unit 12	To_be_healed	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	To_be_healed	1	0.3467	Single-KC	40	0.3648	KC10	1	0.3468
251	EFC	1_3	Unit 12	To_be_healed	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	efc_1 (1_1)	To_be_healed	2	0.3467	Single-KC	41	0.3648	KC10	2	0.3468
252	EFC	1_3	Unit 12	To_be_healed	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	To_be_healed	3	0.3467	Single-KC	42	0.3648	KC10	3	0.3468
253	EFC	1_3	Unit 12	To_be_healed	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	efc_1 (1_1)	To_be_healed	4	0.3467	Single-KC	43	0.3648	KC10	4	0.3468
254	EFC	1_3	Unit 12	To_be_healed	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	To_be_healed	5	0.3467	Single-KC	44	0.3648	KC10	5	0.3468
255	EFC	1_3	Unit 12	To_be_healed	6	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	To_be_healed	6	0.3467	Single-KC	45	0.3648	KC10	6	0.3468
256	EFC	1_3	Unit 12	To_be_healed	7	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	To_be_healed	7	0.3467	Single-KC	46	0.3648	KC10	7	0.3468
257	EFC	1_3	Unit 12	Pension	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Pension	1	0.2496	Single-KC	47	0.3648	KC21	1	0.2497
258	EFC	1_3	Unit 12	To_proceed	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	To_proceed	1	0.2982	Single-KC	48	0.3648	KC26	1	0.2983
259	EFC	1_3	Unit 12	To_proceed	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	efc_1 (1_1)	To_proceed	2	0.2948	Single-KC	49	0.3648	KC26	2	0.2949
260	EFC	1_3	Unit 12	To_proceed	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	To_proceed	3	0.2913	Single-KC	50	0.3648	KC26	3	0.2914
261	EFC	1_3	Unit 12	To_proceed	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	To_proceed	4	0.2879	Single-KC	51	0.3648	KC26	4	0.2880
262	EFC	1_3	Unit 12	To_proceed	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	To_proceed	5	0.2845	Single-KC	52	0.3648	KC26	5	0.2846
263	EFC	1_3	Unit 12	Warming	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Warming	3	0.3680	Single-KC	53	0.3648	KC47	3	0.3681
264	EFC	1_3	Unit 12	Warming	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Warming	4	0.3680	Single-KC	54	0.3648	KC47	4	0.3681
265	EFC	1_3	Unit 12	Warming	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Warming	5	0.3680	Single-KC	55	0.3648	KC47	5	0.3681
266	EFC	1_3	Unit 12	Warming	6	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Warming	6	0.3680	Single-KC	56	0.3648	KC47	6	0.3681
267	EFC	1_3	Unit 12	Warming	7	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Warming	7	0.3680	Single-KC	57	0.3648	KC47	7	0.3681
268	EFC	1_3	Unit 12	Warming	8	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Warming	8	0.3680	Single-KC	58	0.3648	KC47	8	0.3681
269	EFC	1_3	Unit 12	Air	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Air	2	0.2322	Single-KC	59	0.3648	KC41	2	0.2323
270	EFC	1_3	Unit 12	Air	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Air	3	0.2322	Single-KC	60	0.3648	KC41	3	0.2323
271	EFC	1_3	Unit 12	Air	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Air	4	0.2322	Single-KC	61	0.3648	KC41	4	0.2323
272	EFC	1_3	Unit 12	Air	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Air	5	0.2322	Single-KC	62	0.3648	KC41	5	0.2323
273	EFC	1_3	Unit 12	Accounting	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Accounting	1	0.2869	Single-KC	63	0.3648	KC55	1	0.2870
274	EFC	1_3	Unit 12	Accounting	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Accounting	2	0.2762	Single-KC	64	0.3648	KC55	2	0.2763
275	EFC	1_3	Unit 12	Accounting	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Accounting	3	0.2658	Single-KC	65	0.3648	KC55	3	0.2659
276	EFC	1_3	Unit 12	Accounting	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Accounting	4	0.2556	Single-KC	66	0.3648	KC55	4	0.2557
277	EFC	1_3	Unit 12	Being_left_out	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Being_left_out	1	0.6154	Single-KC	67	0.3648	KC59	1	0.6155
278	EFC	1_3	Unit 12	Being_left_out	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Being_left_out	2	0.6154	Single-KC	68	0.3648	KC59	2	0.6155
279	EFC	1_3	Unit 12	Being_left_out	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Being_left_out	3	0.6154	Single-KC	69	0.3648	KC59	3	0.6155
280	EFC	1_3	Unit 12	Being_left_out	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Being_left_out	4	0.6154	Single-KC	70	0.3648	KC59	4	0.6155
281	EFC	1_3	Unit 12	Being_left_out	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Being_left_out	5	0.6154	Single-KC	71	0.3648	KC59	5	0.6155
282	EFC	1_3	Unit 12	Being_left_out	6	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Being_left_out	6	0.6154	Single-KC	72	0.3648	KC59	6	0.6155
283	EFC	1_3	Unit 12	Being_left_out	7	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Being_left_out	7	0.6154	Single-KC	73	0.3648	KC59	7	0.6155
284	EFC	1_3	Unit 12	Ultraviolet	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Ultraviolet	1	0.5340	Single-KC	74	0.3648	KC57	1	0.5342
285	EFC	1_3	Unit 12	Ultraviolet	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Ultraviolet	2	0.5340	Single-KC	75	0.3648	KC57	2	0.5342
286	EFC	1_3	Unit 12	Ultraviolet	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Ultraviolet	3	0.5340	Single-KC	76	0.3648	KC57	3	0.5342
287	EFC	1_3	Unit 12	Ultraviolet	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Ultraviolet	4	0.5340	Single-KC	77	0.3648	KC57	4	0.5342
288	EFC	1_3	Unit 12	Ultraviolet	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Ultraviolet	5	0.5340	Single-KC	78	0.3648	KC57	5	0.5342
289	EFC	1_3	Unit 12	Ultraviolet	6	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Ultraviolet	6	0.5340	Single-KC	79	0.3648	KC57	6	0.5342
290	EFC	1_3	Unit 12	Co2	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Co2	1	0.2592	Single-KC	80	0.3648	KC20	1	0.2593
291	EFC	1_3	Unit 12	Co2	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Co2	2	0.2592	Single-KC	81	0.3648	KC20	2	0.2593
292	EFC	1_3	Unit 12	Co2	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Co2	3	0.2592	Single-KC	82	0.3648	KC20	3	0.2593
293	EFC	1_3	Unit 12	Co2	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Co2	4	0.2592	Single-KC	83	0.3648	KC20	4	0.2593
294	EFC	1_3	Unit 12	Co2	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Co2	5	0.2592	Single-KC	84	0.3648	KC20	5	0.2593
295	EFC	1_3	Unit 12	Co2	6	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Co2	6	0.2592	Single-KC	85	0.3648	KC20	6	0.2593
296	EFC	1_3	Unit 12	Co2	7	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Co2	7	0.2592	Single-KC	86	0.3648	KC20	7	0.2593
297	EFC	1_3	Unit 12	Ageing_society	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Ageing_society	1	0.2327	Single-KC	87	0.3648	KC43	1	0.2328
298	EFC	1_3	Unit 12	Ageing_society	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Ageing_society	2	0.2327	Single-KC	88	0.3648	KC43	2	0.2328
299	EFC	1_3	Unit 12	Ageing_society	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Ageing_society	3	0.2327	Single-KC	89	0.3648	KC43	3	0.2328
300	EFC	1_3	Unit 12	Ageing_society	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Ageing_society	4	0.2327	Single-KC	90	0.3648	KC43	4	0.2328
301	EFC	1_3	Unit 12	Ageing_society	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Ageing_society	5	0.2327	Single-KC	91	0.3648	KC43	5	0.2328
302	EFC	1_3	Unit 12	Lonely	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Lonely	3	0.1514	Single-KC	92	0.3648	KC27	3	0.1514
303	EFC	1_3	Unit 12	Lonely	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Lonely	4	0.1514	Single-KC	93	0.3648	KC27	4	0.1514
304	EFC	1_3	Unit 12	Lonely	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Lonely	5	0.1514	Single-KC	94	0.3648	KC27	5	0.1514
305	EFC	1_3	Unit 12	Lonely	6	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Lonely	6	0.1514	Single-KC	95	0.3648	KC27	6	0.1514
306	EFC	1_3	Unit 12	Economics	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Economics	3	0.2524	Single-KC	96	0.3648	KC5	3	0.2525
307	EFC	1_3	Unit 12	Economics	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Economics	4	0.2524	Single-KC	97	0.3648	KC5	4	0.2525
308	EFC	1_3	Unit 12	Economics	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Economics	5	0.2524	Single-KC	98	0.3648	KC5	5	0.2525
309	EFC	1_3	Unit 12	Economics	6	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Economics	6	0.2524	Single-KC	99	0.3648	KC5	6	0.2525
310	EFC	1_3	Unit 12	Economics	7	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Economics	7	0.2524	Single-KC	100	0.3648	KC5	7	0.2525
311	EFC	1_3	Unit 12	Economics	8	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Economics	8	0.2524	Single-KC	101	0.3648	KC5	8	0.2525
312	EFC	1_3	Unit 12	To_get_a_license	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	To_get_a_license	3	0.2857	Single-KC	102	0.3648	KC60	3	0.2836
313	EFC	1_3	Unit 12	To_get_a_license	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	To_get_a_license	4	0.2697	Single-KC	103	0.3648	KC60	4	0.2621
314	EFC	1_3	Unit 12	To_get_a_license	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	To_get_a_license	5	0.2542	Single-KC	104	0.3648	KC60	5	0.2417
315	EFC	1_3	Unit 12	To_get_a_license	6	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	To_get_a_license	6	0.2394	Single-KC	105	0.3648	KC60	6	0.2224
316	EFC	1_4	Unit 12	Earth	1	1	1970-01-18 03:05:22	1970-01-18 03:05:22	1970-01-18 03:05:22	1970-01-18 03:05:22	.	.	.	correct	0	0	1	efc_1 (1_1)	Earth	1	0.4946	Single-KC	1	0.6595	KC36	1	0.4946
317	EFC	1_4	Unit 12	Exhaust_gas	1	1	1970-01-18 03:05:22	1970-01-18 03:05:22		1970-01-18 03:05:22	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Exhaust_gas	1	0.3853	Single-KC	2	0.6595	KC14	1	0.3853
318	EFC	1_4	Unit 12	Exhaust_gas	2	1	1970-01-18 03:05:22	1970-01-18 03:05:22		1970-01-18 03:05:22	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Exhaust_gas	2	0.3835	Single-KC	3	0.6595	KC14	2	0.3835
319	EFC	1_4	Unit 12	Exhaust_gas	3	1	1970-01-18 03:05:22	1970-01-18 03:05:22		1970-01-18 03:05:22	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Exhaust_gas	3	0.3817	Single-KC	4	0.6595	KC14	3	0.3817
320	EFC	1_4	Unit 12	Sun	1	1	1970-01-18 03:05:22	1970-01-18 03:05:22	1970-01-18 03:05:22	1970-01-18 03:05:22	0	0	.	correct	0	0	1	efc_1 (1_1)	Sun	1	0.5026	Single-KC	5	0.6595	KC1	1	0.5026
321	EFC	1_4	Unit 12	Sun	2	1	1970-01-18 03:05:22	1970-01-18 03:05:22	1970-01-18 03:05:22	1970-01-18 03:05:22	0	0	.	correct	0	0	1	efc_1 (1_1)	Sun	2	0.5026	Single-KC	6	0.6595	KC1	2	0.5026
322	EFC	1_4	Unit 12	Economics	1	1	1970-01-18 03:05:22	1970-01-18 03:05:22	1970-01-18 03:05:22	1970-01-18 03:05:22	0	0	.	correct	0	0	1	efc_1 (1_1)	Economics	1	0.5273	Single-KC	7	0.6595	KC5	1	0.5273
323	EFC	1_4	Unit 12	Economics	2	1	1970-01-18 03:05:22	1970-01-18 03:05:22	1970-01-18 03:05:22	1970-01-18 03:05:22	0	0	.	correct	0	0	1	efc_1 (1_1)	Economics	2	0.5273	Single-KC	8	0.6595	KC5	2	0.5273
324	EFC	1_4	Unit 12	Average	1	1	1970-01-18 03:05:22	1970-01-18 03:05:22	1970-01-18 03:05:22	1970-01-18 03:05:22	0	0	.	correct	0	0	1	efc_1 (1_1)	Average	1	0.6418	Single-KC	9	0.6595	KC31	1	0.6419
325	EFC	1_4	Unit 12	Earth	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0.125	.	0.125	incorrect	1	0	0	efc_1 (1_1)	Earth	2	0.4946	Single-KC	10	0.6595	KC36	2	0.4946
326	EFC	1_4	Unit 12	Earth	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0.125	0.125	.	correct	0	0	1	efc_1 (1_1)	Earth	3	0.4946	Single-KC	11	0.6595	KC36	3	0.4946
327	EFC	1_4	Unit 12	Earth	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0.125	0.125	.	correct	0	0	1	efc_1 (1_1)	Earth	4	0.4946	Single-KC	12	0.6595	KC36	4	0.4946
328	EFC	1_4	Unit 12	Earth	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0.125	.	0.125	incorrect	1	0	0	efc_1 (1_1)	Earth	5	0.4946	Single-KC	13	0.6595	KC36	5	0.4946
329	EFC	1_4	Unit 12	Earth	6	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0.125	.	0.125	incorrect	1	0	0	efc_1 (1_1)	Earth	6	0.4946	Single-KC	14	0.6595	KC36	6	0.4946
330	EFC	1_4	Unit 12	Earth	7	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0.125	.	0.125	incorrect	1	0	0	efc_1 (1_1)	Earth	7	0.4946	Single-KC	15	0.6595	KC36	7	0.4946
331	EFC	1_4	Unit 12	Earth	8	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0.125	0.125	.	correct	0	0	1	efc_1 (1_1)	Earth	8	0.4946	Single-KC	16	0.6595	KC36	8	0.4946
332	EFC	1_4	Unit 12	Earth	9	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0.125	.	0.125	incorrect	1	0	0	efc_1 (1_1)	Earth	9	0.4946	Single-KC	17	0.6595	KC36	9	0.4946
333	EFC	1_4	Unit 12	Exhaust_gas	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Exhaust_gas	4	0.3799	Single-KC	18	0.6595	KC14	4	0.3799
334	EFC	1_4	Unit 12	Exhaust_gas	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Exhaust_gas	5	0.3782	Single-KC	19	0.6595	KC14	5	0.3782
335	EFC	1_4	Unit 12	Exhaust_gas	6	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Exhaust_gas	6	0.3764	Single-KC	20	0.6595	KC14	6	0.3764
336	EFC	1_4	Unit 12	Exhaust_gas	7	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Exhaust_gas	7	0.3746	Single-KC	21	0.6595	KC14	7	0.3746
337	EFC	1_4	Unit 12	Exhaust_gas	8	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Exhaust_gas	8	0.3728	Single-KC	22	0.6595	KC14	8	0.3729
338	EFC	1_4	Unit 12	Exhaust_gas	9	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Exhaust_gas	9	0.3711	Single-KC	23	0.6595	KC14	9	0.3711
339	EFC	1_4	Unit 12	Exhaust_gas	10	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Exhaust_gas	10	0.3693	Single-KC	24	0.6595	KC14	10	0.3693
340	EFC	1_4	Unit 12	Rise_in_temperature	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Rise_in_temperature	1	0.5147	Single-KC	25	0.6595	KC6	1	0.5148
341	EFC	1_4	Unit 12	Rise_in_temperature	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Rise_in_temperature	2	0.5147	Single-KC	26	0.6595	KC6	2	0.5148
342	EFC	1_4	Unit 12	Rise_in_temperature	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Rise_in_temperature	3	0.5147	Single-KC	27	0.6595	KC6	3	0.5148
343	EFC	1_4	Unit 12	Rise_in_temperature	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	efc_1 (1_1)	Rise_in_temperature	4	0.5147	Single-KC	28	0.6595	KC6	4	0.5148
344	EFC	1_4	Unit 12	Rise_in_temperature	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	efc_1 (1_1)	Rise_in_temperature	5	0.5147	Single-KC	29	0.6595	KC6	5	0.5148
